State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
SD,2019,99818519,SD DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES,1,Belle Fourche River Watershed Project- Seg. 9 (Master 2019),No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$816,000 ",Yes,,Will start on 07/26/2019,Will be Completed On 08/31/2021
SD,2019,99818519,SD DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES,9,319 NPS Staffing and Support,No,"Technical Assistance/Technology Transfer
NPS Monitoring
Development of TMDLs
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$744,000 ",No,,Will start on 07/15/2019,Will be Completed On 07/14/2024
TN,2019,99467619,TENNESSEE DEPARTMENT OF AGRICULTURE,1,Giles County SCD - Pigeon Roost Creek Project,No,"BMP Implementation
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$325,000 ",Yes,On Schedule,Will start on 11/01/2019,Will be Completed On 07/31/2023
TN,2019,99467619,TENNESSEE DEPARTMENT OF AGRICULTURE,2,University of Tennessee - Bat Creek Restoration Project,No,"BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$210,000 ",Yes,Behind Schedule,Will start on 11/01/2019,Will be Completed On 07/31/2023
TN,2019,99467619,TENNESSEE DEPARTMENT OF AGRICULTURE,3,Cumberland River Compact - River Friendly Farms Certification Program,Yes,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$42,130 ",No,On Schedule,Will start on 11/16/2019,Will be Completed On 07/31/2023
TN,2019,99467619,TENNESSEE DEPARTMENT OF AGRICULTURE,4,Austin Peay State University - Project WET 2019,No,"Education/Information
",Agriculture; Construction; Land Disposal/Storage/Treatment; Resource Extraction; Silviculture,NOT APPLICABLE (NA),"$16,500 ",No,Behind Schedule,Will start on 01/01/2020,Will be Completed On 12/31/2022
TN,2019,99467619,TENNESSEE DEPARTMENT OF AGRICULTURE,5,Caribbean Student Environmental Alliance (SEA)/WaterWays - Reducing Nonpoint Source Pollution in Shoal Creek and Middle Creek Watersheds,No,"BMP Design
Education/Information
",Land Disposal/Storage/Treatment; Resource Extraction,NOT APPLICABLE (NA),"$280,000 ",Yes,Behind Schedule,Will start on 01/01/2020,Will be Completed On 07/31/2023
TN,2019,99467619,TENNESSEE DEPARTMENT OF AGRICULTURE,6,Obed Watershed Community Association - Pistol Creek Project,No,"BMP Implementation
Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$80,000 ",Yes,On Schedule,Will start on 03/09/2020,Will be Completed On 07/31/2023
TN,2019,99467619,TENNESSEE DEPARTMENT OF AGRICULTURE,7,Obed Watershed Community Association - Wilkerson Creek Restoration Project,No,"BMP Implementation
Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$60,000 ",Yes,On Schedule,Will start on 03/09/2020,Will be Completed On 07/31/2023
TN,2019,99467619,TENNESSEE DEPARTMENT OF AGRICULTURE,8,TDEC - Water Quality Monitoring of Nonpoint Source Impaired Streams 2019,Yes,"Other Restoration/Protection
",Agriculture; Construction; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$250,000 ",No,Completed,Will start on 09/01/2020,Will be Completed On 06/30/2021
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,1,CZARA - OSSF Coastal Inventory and Chocolate Bayou OSSF Inspections,No,"Education/Information
GIS/Modeling
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$100,000 ",No,Completed,Will start on 10/14/2019,Will be Completed On 02/28/2021
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,2,Joe Pool Lake WPP Development,No,"Education/Information
GIS/Modeling
Watershed Planning
",Agriculture; Construction; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$188,817 ",No,On Schedule,Will start on 11/01/2019,Will be Completed On 08/31/2023
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,3,Spring Creek WPP Development,No,"GIS/Modeling
Watershed Planning
",Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$155,500 ",No,Completed,Will start on 10/12/2019,Will be Completed On 11/30/2021
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,4,Sims Bayou Riparian Buffer at Three Parks,No,"Education/Information
Other Planning
",Urban Runoff/Stormwater,Implementing a TMDL,"$280,338 ",Yes,,Will start on 10/11/2019,Will be Completed On 02/28/2023
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,5,Lower Laguna Madre and Brownsville Ship Channel WPP Development,No,"GIS/Modeling
Watershed Planning
",Agriculture; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$99,373 ",No,,Will start on 04/01/2020,Will be Completed On 08/31/2023
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,6,Texas Stream Team Program (2019),Yes,"Education/Information
",Agriculture; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 11/27/2019,Will be Completed On 08/31/2023
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,7,Lower Nueces WPP Implementation - OSSF Assistance,No,"BMP Implementation
Education/Information
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$323,090 ",Yes,,Will start on 10/18/2019,Will be Completed On 08/31/2022
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,8,Lampasas River WPP Implementation - OSSF Remediation,No,"BMP Design
BMP Implementation
Education/Information
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$369,782 ",Yes,,Will start on 10/04/2019,Will be Completed On 08/31/2022
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,9,Attoyac Bayou WPP Implementation - OSSF Remediation,No,"BMP Design
BMP Implementation
Education/Information
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$271,316 ",Yes,,Will start on 10/30/2019,Will be Completed On 08/31/2022
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,10,Tres Palacios WPP Implementation - Water Quality Education and Outreach in El Campo,No,"BMP Implementation
Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$40,164 ",Yes,On Schedule,Will start on 11/15/2019,Will be Completed On 08/31/2022
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,11,Healthy Lawns and Healthy Waters Education Program (2019),Yes,"BMP Implementation
Education/Information
",Turf Management,NOT APPLICABLE (NA),"$274,070 ",Yes,On Schedule,Will start on 10/22/2019,Will be Completed On 08/31/2023
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,12,Cypress Creek (Segment 1815) WPP Implementation (Years 4-6),No,"Education/Information
",Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$351,101 ",No,On Schedule,Will start on 04/01/2020,Will be Completed On 08/31/2023
TX,2019,99614624,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,13,Upper San Antonio River WPP Implementation - Apache Creek LID,No,"BMP Design
BMP Implementation
Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$260,000 ",Yes,Behind Schedule,Will start on 10/30/2019,Will be Completed On 08/31/2022
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,1,Administration of the FY2019 CWA Section 319(h) Agricultural/Silvicultural Nonpoint Source Managment Program ,No,"NPS Grants Administration
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$212,325 ",No,,Will start on 09/01/2019,Will be Completed On 08/31/2024
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,2,FY2019 Statewide Agricultural/Silvicultural NPS Management Program ,Yes,"BMP Implementation
NPS Grants Administration
NPS State Staff Activities
",Agriculture; Other NPS Pollution; Silviculture,NOT APPLICABLE (NA),"$1,208,764 ",Yes,,Will start on 09/01/2019,Will be Completed On 08/31/2024
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,3,Watershed Coordinator Development Program ,Yes,"Education/Information
",,NOT APPLICABLE (NA),"$292,401 ",No,,Will start on 10/08/2019,Will be Completed On 09/30/2022
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,4,Statewide Delivery of Lone Star Healthy Streams Feral Hog Componenet and Providing Technical Assistance on Feral Hog Management in Priority Watersheds ,Yes,"Education/Information
",,NOT APPLICABLE (NA),"$432,978 ",No,,Will start on 09/26/2019,Will be Completed On 08/31/2022
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,5,Implementing Agricultural and Rural Management Measures in the Update to the Arroyo Colorado Watershed Protection Plan (ACWPP) to Address NPS Pollution and Impairments,No,"Education/Information
",Agriculture; Silviculture,NOT APPLICABLE (NA),"$290,184 ",No,,Will start on 10/14/2019,Will be Completed On 09/30/2022
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,6,Surface Water Quality Monitoring to Support the Implementation of the Plum Creek Watershed Protection Plan ,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Agriculture; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$344,312 ",No,,Will start on 09/01/2019,Will be Completed On 08/31/2022
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,7,Surface Water Quality Monitoring to Support the Implementation of the Geronimo and Alligator Creeks Watershed Protection Plan,No,"BMP Effectiveness Monitoring
",Agriculture,NOT APPLICABLE (NA),"$190,574 ",No,,Will start on 10/24/2019,Will be Completed On 09/30/2022
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,8,Implementing Agricultural Nonpoint Source Components of the Plum Creek Watershed Protection Plan ,No,"BMP Implementation
Education/Information
",Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$159,010 ",No,,Will start on 11/01/2019,Will be Completed On 10/31/2022
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,9,Implementing Agricultural Nonpoint Source Components of the Attoyac Bayou Watershed Protection Plan ,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$151,699 ",No,,Will start on 11/12/0019,Will be Completed On 10/31/2022
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,10,Implementing Agricultural Nonpoint Source Components of the Geronimo and Alligator Creeks Watershed Protection Plan ,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$162,280 ",No,,Will start on 11/26/0019,Will be Completed On 11/30/2022
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,11,Implementing Agricultural Nonpoint Source Components of the Mill Creek Watershed Protection Plan ,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$169,440 ",No,,Will start on 10/15/2019,Will be Completed On 10/31/2022
TX,2019,99623626,TX STATE SOIL & WATER CONSERVATION BOARD,12,Continued Implementation of the Mill Creek Watershed Protection Plan ,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$115,533 ",No,,Will start on 10/16/0019,Will be Completed On 10/31/2021
UT,2019,99818719,UT DEPARTMENT OF ENVIRONMENTAL QUALITY,1,Local Watershed Coordinators,Yes,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,Implementing a TMDL,"$400,000 ",No,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2021
UT,2019,99818719,UT DEPARTMENT OF ENVIRONMENTAL QUALITY,2,2019 Volunteer Monitoring Program and I&E,Yes,"Education/Information
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$73,882 ",No,On Schedule,Will start on 07/31/2019,Will be Completed On 06/30/2022
UT,2019,99818719,UT DEPARTMENT OF ENVIRONMENTAL QUALITY,3,Matt Warner Shoreline Restoration,No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
Education/Information
Monitoring Design
",Agriculture,Implementing a TMDL,"$59,213 ",Yes,Completed,Will start on 07/01/2020,Will be Completed On 06/30/2022
UT,2019,99818719,UT DEPARTMENT OF ENVIRONMENTAL QUALITY,4,Pelican Lake Restoration,No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
",Agriculture; Other NPS Pollution,Developing a TMDL,"$426,000 ",Yes,On Schedule,Will start on 07/01/2020,Will be Completed On 06/30/2022
VA,2019,349919,VA DEPT OF ENVIRONMENTAL QUALITY,12,WQ Monitoring and Tracking of NPS Implementation Projects & BMPs,No,"BMP Design
BMP Effectiveness Monitoring
Monitoring Design
",Agriculture; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,Implementing a TMDL,"$45,770 ",No,Completed,Will start on 06/30/2020,Will be Completed On 06/30/2021
VA,2019,349919,VA DEPT OF ENVIRONMENTAL QUALITY,16,Agricultural BMP Initiative (ABI),No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$89,196 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 12/31/2023
VA,2019,349919,VA DEPT OF ENVIRONMENTAL QUALITY,17,Urban BMP Initiative (UBI),No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$128,870 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 12/31/2023
VA,2019,349919,VA DEPT OF ENVIRONMENTAL QUALITY,18,Shellfish Coastal Implementation Projects ,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment,Implementing a TMDL,"$41,900 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 12/31/2023
VA,2019,349919,VA DEPT OF ENVIRONMENTAL QUALITY,19,Residential Septic BMP Initiative (RSBI),No,"BMP Design
BMP Implementation
Education/Information
",Land Disposal/Storage/Treatment,Implementing a TMDL,"$407,269 ",Yes,On Schedule,Will start on 10/01/2019,Will be Completed On 12/31/2023
VA,2019,349919,VA DEPT OF ENVIRONMENTAL QUALITY,20,NPS TMDL Implementation ,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment,Implementing a TMDL,"$891,895 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 12/31/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,1,Financial and Data Administration SFY 2020/2021,Yes,"NPS Grants Administration
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$240,764 ",No,,Will start on 07/01/2019,Will be Completed On 06/30/2021
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,2,Nonpoint Policy and Plan Coordination SFY 2020/2021,Yes,"Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
Regulatory/Enforcement
",,NOT APPLICABLE (NA),"$575,654 ",No,,Will start on 07/01/2019,Will be Completed On 06/30/2021
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,3,TMDL Nonpoint Education and Outreach SFY2020/2021,No,"Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$130,307 ",No,,Will start on 07/01/2019,Will be Completed On 06/30/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,4,Nonpoint Technical Assistance and Compliance SFY 2020/2021,Yes,"Technical Assistance/Technology Transfer
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$657,363 ",No,,Will start on 07/01/2019,Will be Completed On 06/30/2021
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,5,TMDL Development and Implementation SFY 2020/2021,Yes,"Development of TMDLs
NPS State Staff Activities
",,Developing a TMDL implementation plan(s),"$312,736 ",No,,Will start on 07/01/2019,Will be Completed On 06/30/2021
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,6,TMDL and Best Management Practices Effectiveness Monitoring SFY 2020/2021,No,"Technical Assistance/Technology Transfer
NPS Monitoring
NPS State Staff Activities
Water Quality Assessment/Monitoring
",Agriculture; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$802,080 ",No,,Will start on 07/01/2019,Will be Completed On 06/30/2021
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,7,Allen - Grace Confluence: A Riparian Reforestation Project,No,"BMP Implementation
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$135,521 ",Yes,,Will start on 07/01/2019,Will be Completed On 06/30/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,8,Sammamish River Restoration at Swamp Creek,No,"BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$73,919 ",Yes,,Will start on 07/01/2019,Will be Completed On 06/30/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,9,Wenatchee Watershed Restoration and Clean Water Program,No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Agriculture; Historical Pollutants; Turf Management; Urban Runoff/Stormwater,Implementing a TMDL,"$14,265 ",Yes,,Will start on 07/01/2019,Will be Completed On 06/30/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,10,Chumstick Watershed Riparian Restoration,No,"BMP Implementation
Education/Information
",Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Will start on 07/01/2019,Will be Completed On 06/30/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,11,Sequim Bay-Dungeness Watershed Pollution Identification and Correction,No,"BMP Effectiveness Monitoring
Education/Information
",Agriculture; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 12/01/2019,Will be Completed On 11/30/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,12,Improving Water Quality in Yellowhawk Creek and W. Little Walla Walla River,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Agriculture,Implementing a TMDL,"$159,691 ",Yes,,Will start on 09/01/2019,Will be Completed On 08/31/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,13,Mercer Creek Floodplain and Riparian Restoration,No,"BMP Design
BMP Implementation
Education/Information
",Hydromodification,Implementing a TMDL,"$264,934 ",Yes,,Will start on 07/01/2019,Will be Completed On 06/30/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,14,Methow Water Quality Restoration and Monitoring Project,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Hydromodification,NOT APPLICABLE (NA),"$194,325 ",Yes,,Will start on 08/01/2019,Will be Completed On 07/31/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,15,Naches River Basin Water Quality Restoration Project PHASE 2,No,"BMP Implementation
",Hydromodification; Other NPS Pollution,Developing a TMDL,"$362,226 ",Yes,,Will start on 07/01/2019,Will be Completed On 06/30/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,16,Cart before the horse: Restoring the North Fork Palouse River Watershed,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",,Developing a TMDL,$0 ,No,,Will start on 01/01/2020,Will be Completed On 12/31/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,17,Direct Seed Partnership on the Palouse,No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
Education/Information
Monitoring Design
",Agriculture,Implementing a TMDL,"$14,154 ",Yes,,Will start on 01/01/2019,Will be Completed On 12/31/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,18,Diru Creek Bank Stabilization Project at 72nd,No,"BMP Implementation
BMP Effectiveness Monitoring
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$500,000 ",Yes,,Will start on 07/01/2019,Will be Completed On 06/30/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,19,Middle Pilchuck River Riparian Restoration Project,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Hydromodification,Developing a TMDL implementation plan(s),$0 ,Yes,,Will start on 11/01/2019,Will be Completed On 10/31/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,20,Jennings Park Phase Two Riparian Restoration Project,No,"BMP Implementation
Education/Information
",Other NPS Pollution,Implementing a TMDL,$0 ,Yes,,Will start on 08/01/2019,Will be Completed On 07/31/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,21,Segelsen Stillaguamish Riparian Restoration,No,"BMP Implementation
Education/Information
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$165,084 ",No,,Will start on 10/01/2019,Will be Completed On 09/30/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,22,White Salmon River Watershed Water Quality Implementation,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$12,323 ",Yes,,Will start on 12/01/2019,Will be Completed On 11/30/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,23,Canopy Cover Improvements on the Touchet River,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,$0 ,Yes,,Will start on 09/01/2019,Will be Completed On 03/31/2022
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,24,West Fork Quilceda Creek Water Quality Partnership Tulalip Tribes and AASF,No,"BMP Implementation
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$187,454 ",Yes,,Will start on 01/01/2021,Will be Completed On 12/31/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,25,Pilchuck River Tributary Buffer Enhancement Partnership; Coon Creek,No,,Construction; Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$114,285 ",Yes,,Will start on 01/01/2021,Will be Completed On 12/31/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,26,"Padden Creek 24th - 30th: Phase 1 (""Phase 1"")",No,"BMP Design
BMP Implementation
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Will start on 07/01/2020,Will be Completed On 06/30/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,27,Heritage Farm Wetland Restoration,No,"BMP Design
BMP Implementation
Education/Information
",Hydromodification,Implementing a TMDL,"$367,715 ",Yes,,Will start on 01/01/2021,Will be Completed On 12/31/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,28,Upper Yakima Forest Restoration,No,"BMP Implementation
",Other NPS Pollution,Implementing a TMDL,$0 ,Yes,,Will start on 07/01/2021,Will be Completed On 06/30/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,29,False Bay Creek livestock exclusion and riparian planting BMP's - Phase I,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$113,420 ",Yes,,Will start on 07/01/2020,Will be Completed On 06/30/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,30,Restoring cold water habitat in Lower Pilchuck Creek,No,"BMP Implementation
",Other NPS Pollution,Developing a TMDL,$0 ,Yes,,Will start on 01/01/2021,Will be Completed On 12/31/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,31,Grant Creek Restoration Phase II,No,"BMP Implementation
Education/Information
",Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$187,461 ",Yes,,Will start on 10/01/2020,Will be Completed On 09/30/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,32,Bolin Skykomish Riparian Restoration,No,"BMP Implementation
",Other NPS Pollution,Implementing a TMDL,"$147,747 ",Yes,,Will start on 10/01/2020,Will be Completed On 09/30/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,33,Hangman Creek Streambank Stabilization RM-17 Phase II,No,"BMP Implementation
Education/Information
",Other NPS Pollution,Implementing a TMDL,$0 ,Yes,,Will start on 12/01/2020,Will be Completed On 06/30/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,34,Hangman Creek Agricultural BMP Assistance Project,No,"BMP Implementation
Education/Information
GIS/Modeling
",Agriculture; Hydromodification,Implementing a TMDL,"$500,000 ",Yes,,Will start on 09/15/2020,Will be Completed On 09/14/2023
WA,2019,44911,WASHINGTON DEPARTMENT OF ECOLOGY,35,Improving Shade and Temperature Deficits - Middle East Fork Lewis River,No,,Hydromodification,Developing a TMDL,"$162,341 ",Yes,,Will start on 07/01/2020,Will be Completed On 06/30/2023
WA,2019,00J42803,CONFEDERATED TRIBES OF THE COLVILLE RESERVATION,1,FY2019: Conf. Tribes of the Colville Res.:Kartar Creek Watershed Project,No,,Agriculture; Hydromodification; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,,"$100,000 ",No,,Will start on ,Will be Completed On 
WA,2019,00J42803,CONFEDERATED TRIBES OF THE COLVILLE RESERVATION,2,FY2020: Colville Reservation: Loony Creek Watershed Project ,No,,Construction; Hydromodification; Silviculture; Urban Runoff/Stormwater,,"$100,000 ",No,,Will start on ,Will be Completed On 
WA,2019,01J57901,LUMMI TRIBE OF THE LUMMI RESERVATION,1,"FY2019: Lummi Nation Youth: Importance of Water Quality and Healthy Watersheds to the Lummi Schelangen (""Way of Life"")",No,,Hydromodification; Silviculture,,"$100,000 ",No,,Will start on ,Will be Completed On 
WA,2019,01J66901,QUINAULT INDIAN NATION,1,FY2020: Quinault Indian Nation: Controlling Invasive Species to Improve Water Quality ,No,,Hydromodification; Silviculture,,"$100,000 ",No,,Will start on ,Will be Completed On 
WI,2019,591719,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,1,Watershed Project Technical Assistance and Evaluation Monitoring,No,"BMP Implementation
BMP Effectiveness Monitoring
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,Implementing a TMDL,"$462,703 ",No,,Will start on 10/01/2019,Will be Completed On 09/30/2023
WI,2019,591719,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,2,Support for Wisconsin Department of Agriculture Trade and Consumer Protection (WDATCP) Engineering Technical Assistance,No,"BMP Design
BMP Implementation
",Animal Feeding Operations,Implementing a TMDL,"$190,950 ",No,,Will start on 10/01/2019,Will be Completed On 09/30/2023
WI,2019,591719,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,3,NPS Grants – Local Implementation Assistance ,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$1,058,025 ",Yes,,Will start on 10/01/2019,Will be Completed On 09/30/2023
WI,2019,591719,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,4,Lake Protection & River Management Implementation Assistance,No,"BMP Implementation
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$200,000 ",Yes,,Will start on 10/01/2019,Will be Completed On 09/30/2023
WI,2019,591719,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,5,Nonpoint Source Evaluation Monitoring,No,"BMP Effectiveness Monitoring
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,Implementing a TMDL,"$136,270 ",No,,Will start on 10/01/2019,Will be Completed On 09/30/2023
WY,2019,863019,WY DEPARTMENT OF ENVIRONMENTAL QUALITY,1,Little Medicine Bow River Sediment BMP Project Phase II,No,"BMP Design
Education/Information
Other Planning
",Agriculture; Hydromodification,Developing a TMDL,"$54,239 ",Yes,,Will start on 09/18/2019,Will be Completed On 12/31/2021
