State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
TX,2018,99614623,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,6,Rowlett Creek Watershed Characterization,No,"Education/Information
GIS/Modeling
Watershed Planning
Water Quality Assessment/Monitoring
Monitoring Design
",Agriculture; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$150,000 ",No,Behind Schedule,Will start on 09/01/2018,Will be Completed On 08/31/2022
TX,2018,99614623,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,7,Northern and Central Lower Rio Grande Valley Watersheds Characterization,No,"Education/Information
GIS/Modeling
Watershed Planning
",Agriculture; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$98,542 ",No,On Schedule,Will start on 09/24/2018,Will be Completed On 08/31/2022
TX,2018,99614623,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,8,Lavon Lake WPP Implementation - LID Construction and Guidance,No,"BMP Design
BMP Implementation
Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$322,480 ",Yes,Behind Schedule,Will start on 08/29/2019,Will be Completed On 08/31/2022
TX,2018,99614623,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,9,"Dry Comal Creek and Comal River WPP Implementation - Wildlife, Pet, Stormwater, and OSSF Management Measures in New Braunfels",No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$443,853 ",Yes,On Schedule,Will start on 09/01/2018,Will be Completed On 08/31/2022
TX,2018,99614623,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,10,Geronimo and Alligator Creeks WPP Implementation - Environmental Education and Bacteria Source Tracking,No,"BMP Implementation
Education/Information
Monitoring Design
",Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$127,755 ",No,On Schedule,Will start on 09/01/2018,Will be Completed On 02/28/2023
TX,2018,99614623,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,11,Arroyo Colorado WPP Implementation - OSSF Inventory,No,"BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$302,000 ",No,On Schedule,Will start on 10/18/2018,Will be Completed On 02/28/2022
TX,2018,99614623,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,12,Lavaca River WPP Implementation - Coordination and Monitoring,No,"BMP Effectiveness Monitoring
Education/Information
Monitoring Design
",Agriculture; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$150,000 ",No,On Schedule,Will start on 09/01/2018,Will be Completed On 08/31/2022
TX,2018,99614623,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,13,Upper San Antonio River WPP Implementation - Green Stormwater Infrastructure Master Plan,No,"BMP Design
Education/Information
GIS/Modeling
",Urban Runoff/Stormwater,Implementing a TMDL,"$168,534 ",No,Completed,Will start on 10/12/2018,Will be Completed On 08/31/2021
TX,2018,99614623,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,14,"Arroyo Colorado WPP Implementation - LID Monitoring, Mapping, and Maintenance Training",No,"BMP Design
BMP Effectiveness Monitoring
Education/Information
GIS/Modeling
",Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$167,244 ",No,Behind Schedule,Will start on 09/19/2018,Will be Completed On 08/31/2022
TX,2018,99614623,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,15,Upper San Marcos River WPP Implementation – Riparian Restoration for Windmill Branch of Sessom Creek and Outreach and Education Programs,No,"BMP Implementation
Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$217,931 ",Yes,Behind Schedule,Will start on 06/04/2020,Will be Completed On 02/28/2023
TX,2018,99623625,TX STATE SOIL & WATER CONSERVATION BOARD,1,Administration of the FY2018 CWA Section 319(h) Agricultural/Silvicultural Nonpoint Source Managment Program ,No,"NPS State Staff Activities
",Agriculture,NOT APPLICABLE (NA),"$214,025 ",No,,Will start on 09/01/2018,Will be Completed On 09/30/2023
TX,2018,99623625,TX STATE SOIL & WATER CONSERVATION BOARD,2,FY2018 Statewide Agricultural/Silvicultural NPS Management Program ,Yes,"BMP Implementation
NPS Grants Administration
Technical Assistance/Technology Transfer
Implementing a Statewide Program (Regulatory or Non-Regulatory)
Watershed Protection and Restoration Implementation
NPS State Staff Activities
",Agriculture,NOT APPLICABLE (NA),"$763,906 ",Yes,,Will start on 09/01/2018,Will be Completed On 08/31/2023
TX,2018,99623625,TX STATE SOIL & WATER CONSERVATION BOARD,3,Texas Silvicultural BMP Implementation and Water Resource Protection Project ,Yes,"Education/Information
",Silviculture,Implementing a TMDL,"$421,528 ",No,,Will start on 10/01/2018,Will be Completed On 09/30/2022
TX,2018,99623625,TX STATE SOIL & WATER CONSERVATION BOARD,4,Continuation of the LCRA Creekside Soil and Water Conservation Program ,No,"BMP Design
Education/Information
",Agriculture,Implementing a TMDL,"$472,900 ",Yes,,Will start on 10/01/2018,Will be Completed On 03/31/2022
TX,2018,99623625,TX STATE SOIL & WATER CONSERVATION BOARD,5,Sustained Delivery of the Texas Watershed Steward Program ,Yes,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$498,382 ",No,,Will start on 11/01/2018,Will be Completed On 10/31/2022
TX,2018,99623625,TX STATE SOIL & WATER CONSERVATION BOARD,6,Continued Statewide Delivery of the Riparian and Ecosystem Education Program ,Yes,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$315,757 ",No,,Will start on 10/01/2018,Will be Completed On 09/30/2022
TX,2018,99623625,TX STATE SOIL & WATER CONSERVATION BOARD,7,Coordinating Facilitation and Implementation of the Double Bayou Watershed Protection Plan and Monitoring for Implemenation Effectiveness ,No,"BMP Effectiveness Monitoring
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$363,196 ",No,,Will start on 09/01/2018,Will be Completed On 08/31/2022
TX,2018,99623625,TX STATE SOIL & WATER CONSERVATION BOARD,8,Coordinating Implementation of the Plum Creek Watershed Protection Plan ,No,"Education/Information
Watershed Planning
",Agriculture,NOT APPLICABLE (NA),"$219,920 ",No,,Will start on 10/01/2018,Will be Completed On 12/31/2022
TX,2018,99623625,TX STATE SOIL & WATER CONSERVATION BOARD,9,Implementing Agricultural Nonpoint Source Components of the Lavon Lake Watershed Protection Plan,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$187,338 ",No,,Will start on 10/01/2018,Will be Completed On 10/31/2022
TX,2018,99623625,TX STATE SOIL & WATER CONSERVATION BOARD,10,Coordinating Facilitation and Implementation of the Lavon Lake Watershed Protection Plan ,No,"BMP Effectiveness Monitoring
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$118,496 ",No,,Will start on 12/01/2018,Will be Completed On 05/31/2022
TX,2018,99623625,TX STATE SOIL & WATER CONSERVATION BOARD,11,Continued Coordination of the Leon River Watershed Protection Plan ,No,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$191,552 ",No,,Will start on 11/01/2018,Will be Completed On 10/31/2022
UT,2018,99818718,UT DEPARTMENT OF ENVIRONMENTAL QUALITY,1,Local Watershed Coordinators,Yes,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
Education/Information
Monitoring Design
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,Implementing a TMDL,"$370,000 ",No,On Schedule,Will start on 01/01/2019,Will be Completed On 06/30/2021
UT,2018,99818718,UT DEPARTMENT OF ENVIRONMENTAL QUALITY,2,2018 Volunteer Monitoring Program,Yes,"Education/Information
Monitoring Design
",Agriculture; Animal Feeding Operations; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$64,158 ",No,On Schedule,Will start on 01/01/2019,Will be Completed On 12/31/2022
UT,2018,99818718,UT DEPARTMENT OF ENVIRONMENTAL QUALITY,3,South Fork of Chalk Creek Riparian Improvement,No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
Education/Information
Monitoring Design
",Agriculture; Hydromodification,Implementing a TMDL,"$386,870 ",Yes,On Schedule,Will start on 10/01/2018,Will be Completed On 06/30/2021
UT,2018,99818718,UT DEPARTMENT OF ENVIRONMENTAL QUALITY,4,Weber River Restoration,No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Hydromodification; Urban Runoff/Stormwater,Developing a TMDL,"$149,466 ",Yes,Not Initiated,Will start on 07/01/2021,Will be Completed On 06/30/2022
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,1,"DEQ - NPS Program Management, TMDL Implementation Oversight and IP Development",Yes,"NPS Grants Administration
Technical Assistance/Technology Transfer
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$839,525 ",No,On Schedule,Will start on 01/01/2019,Will be Completed On 06/30/2022
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,2,DCR - Soil and Water Conservation Programs Support,No,"Technical Assistance/Technology Transfer
NPS State Staff Activities
",Agriculture,NOT APPLICABLE (NA),"$632,975 ",Yes,Accepted by EPA,Will start on 01/01/2019,Will be Completed On 06/30/2020
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,9,Southern Rivers Watershed Roundtable Support,No,"Education/Information
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,500 ",Yes,Completed,Will start on 04/01/2019,Will be Completed On 12/31/2020
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,10,DMME - Orphaned Mine Land Inventory and Abatement,No,"Technical Assistance/Technology Transfer
NPS State Staff Activities
Education/Information
GIS/Modeling
",Resource Extraction,NOT APPLICABLE (NA),"$60,000 ",No,Accepted by EPA,Will start on 01/01/2019,Will be Completed On 01/31/2020
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,11,DCR - Healthy Waters and NPS Plan Coordination,No,"Technical Assistance/Technology Transfer
NPS State Staff Activities
Watershed Planning
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$25,000 ",No,Completed,Will start on 01/01/2019,Will be Completed On 12/31/2019
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,12,Water Quality Monitoring of NPS Projects,Yes,"BMP Effectiveness Monitoring
Monitoring Design
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$1,000 ",No,Completed,Will start on 01/01/2020,Will be Completed On 06/30/2020
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,15,EPA In-Kind: Watershed Plan Tracker Report Support,No,"Watershed Planning
",Other NPS Pollution,NOT APPLICABLE (NA),$0 ,Yes,Accepted by EPA,Will start on 07/01/2018,Will be Completed On 12/31/2020
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,16,Agricultural BMP Initiative (ABI),No,"BMP Design
BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$389,000 ",Yes,On Schedule,Will start on 10/01/2018,Will be Completed On 06/30/2023
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,17,Urban BMP Initiative (UBI),No,"BMP Implementation
Education/Information
",Urban Runoff/Stormwater,Implementing a TMDL,"$223,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,18,Shellfish Coastal Implementation Project,No,"BMP Implementation
",Land Disposal/Storage/Treatment,Implementing a TMDL,"$26,400 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,19,Residential Septic BMP Initiative (RSBI),No,"BMP Implementation
",Land Disposal/Storage/Treatment,Implementing a TMDL,"$350,000 ",Yes,On Schedule,Will start on 10/01/2018,Will be Completed On 06/30/2023
VA,2018,349918,VA DEPT OF ENVIRONMENTAL QUALITY,20,NPS TMDL Implementation Projects,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,Implementing a TMDL,"$600,000 ",Yes,On Schedule,Will start on 10/01/2018,Will be Completed On 06/30/2023
VA,2018,98392506,VA DEPT OF ENVIRONMENTAL QUALITY,1,"319 NPS Program Management, TMDL Implementation Plan Development and Oversight (FFY19-FFY20-FFY21)",Yes,"NPS Grants Administration
Technical Assistance/Technology Transfer
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$1,484,057 ",No,On Schedule,Will start on 01/01/2020,Will be Completed On 09/30/2022
VA,2018,98392506,VA DEPT OF ENVIRONMENTAL QUALITY,2,DCR - Soil and Water Conservation Program Support (FFY19-FFY20-FFY21),Yes,"Technical Assistance/Technology Transfer
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Agriculture,NOT APPLICABLE (NA),"$1,192,735 ",Yes,On Schedule,Will start on 02/01/2020,Will be Completed On 09/30/2022
VA,2018,98392506,VA DEPT OF ENVIRONMENTAL QUALITY,3,NPS Management Plan Implementation and Watershed Plan and Roundtable Support (FFY19-FFY20-FFY21),No,"Education/Information
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$252,208 ",No,On Schedule,Will start on 07/01/2020,Will be Completed On 09/30/2021
VA,2018,98392506,VA DEPT OF ENVIRONMENTAL QUALITY,4,DMME - Orphaned Mine Land Inventory and Reclamation (FFY19-FFY20-FFY21),Yes,"Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$128,000 ",No,On Schedule,Will start on 01/01/2020,Will be Completed On 09/30/2022
VA,2018,98392506,VA DEPT OF ENVIRONMENTAL QUALITY,5,"DCR - Division of Natural Heritage, Healthy Waters Program Coordination (FFY19-FFY20-FFY21)",Yes,"Technical Assistance/Technology Transfer
NPS State Staff Activities
Watershed Planning
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$48,000 ",No,On Schedule,Will start on 02/01/2020,Will be Completed On 09/30/2022
WA,2018,01J41101,NOOKSACK INDIAN TRIBE OF WASHINGTON,1,TEST,No,,,,$0 ,Yes,,Will start on ,Will be Completed On 
WA,2018,01J41101,NOOKSACK INDIAN TRIBE OF WASHINGTON,2,FY2019: Nooksak Indian Tribe of Washington: The South Fork Galbraith Riparian Restoration Project,No,,Agriculture; Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
WA,2018,01J41101,NOOKSACK INDIAN TRIBE OF WASHINGTON,3,Riparian Restoration along Black Slough Tributary to South Fork Nooksack River to Address Water Temperature and Salmon Habitat Impairments Pursuant to CWA 303(d) TMDL,No,,Agriculture; Hydromodification; Silviculture,,"$99,998 ",No,,Will start on ,Will be Completed On 
WA,2018,96011504,SPOKANE TRIBE OF THE SPOKANE RESERVATION,1,Erosion Control Structures on Tribal Farms,No,,Agriculture,,"$87,782 ",No,,Will start on ,Will be Completed On 
WA,2018,96011504,SPOKANE TRIBE OF THE SPOKANE RESERVATION,2,FY2020: Spokane Tribe of Indians:  Chamokane Creek Floodplain Reconnection and Riparian Planting in Camas Valley ,No,,Agriculture; Hydromodification; Urban Runoff/Stormwater,,"$100,000 ",No,,Will start on ,Will be Completed On 
WI,2018,591718,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,1,Watershed Project Technical Assistance and Evaluation Monitoring,Yes,"BMP Implementation
BMP Effectiveness Monitoring
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,Implementing a TMDL,"$266,279 ",No,,Will start on 10/01/2018,Will be Completed On 09/30/2022
WI,2018,591718,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,2,Support for WDATCP Engineering Technical Assistance,Yes,"BMP Design
",Animal Feeding Operations,Implementing a TMDL,"$114,570 ",No,,Will start on 10/01/2018,Will be Completed On 09/30/2022
WI,2018,591718,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,3,NPS Grants – Local Implementation Assistance,Yes,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$1,468,988 ",Yes,,Will start on 10/01/2018,Will be Completed On 09/30/2022
WI,2018,591718,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,4,Lake Protection & River Management Implementation Assistance,Yes,"BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$120,000 ",Yes,,Will start on 10/01/2018,Will be Completed On 09/30/2022
WI,2018,591718,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,5,Nonpoint Source Evaluation Monitoring,Yes,"BMP Effectiveness Monitoring
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,Implementing a TMDL,"$82,507 ",No,,Will start on 10/01/2018,Will be Completed On 09/30/2022
WI,2018,591718,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,6,Nonpoint Source Nutrient Management Plan Implementation Verification,No,"Regulatory/Enforcement
",Animal Feeding Operations,Implementing a TMDL,"$16,855 ",No,,Will start on 10/01/2018,Will be Completed On 09/30/2022
WV,2018,350019,WV DEPT OF ENVIRONMENTAL PROTECTION,1,Tom Clark Passive Treatment,No,"BMP Implementation
BMP Effectiveness Monitoring
",Resource Extraction,Implementing a TMDL,"$24,309 ",Yes,Discontinued,Will start on 06/01/2019,Will be Completed On 09/30/2021
WV,2018,350019,WV DEPT OF ENVIRONMENTAL PROTECTION,2,Marilla Park Restoration,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Hydromodification,Implementing a TMDL,"$118,121 ",Yes,On Schedule,Will start on 06/01/2019,Will be Completed On 06/30/2022
WV,2018,350019,WV DEPT OF ENVIRONMENTAL PROTECTION,3,Slabcamp Run Phase 1,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Resource Extraction,Implementing a TMDL,"$207,778 ",Yes,Behind Schedule,Will start on 06/01/2019,Will be Completed On 12/31/2022
WV,2018,350019,WV DEPT OF ENVIRONMENTAL PROTECTION,4,Roaring Creek - North Portal ,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Resource Extraction,Implementing a TMDL,"$262,195 ",Yes,On Schedule,Will start on 06/01/2019,Will be Completed On 06/30/2022
WV,2018,350019,WV DEPT OF ENVIRONMENTAL PROTECTION,5,Crescent Elementary Retrofit,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$90,000 ",Yes,On Schedule,Will start on 06/01/2019,Will be Completed On 09/30/2022
WV,2018,350019,WV DEPT OF ENVIRONMENTAL PROTECTION,6,Burnside Branch - Indian Creek,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Agriculture,Implementing a TMDL,"$202,917 ",Yes,On Schedule,Will start on 06/01/2019,Will be Completed On 02/28/2023
WV,2018,350019,WV DEPT OF ENVIRONMENTAL PROTECTION,7,Mill Creek - Meadow River,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Hydromodification; Land Disposal/Storage/Treatment,Implementing a TMDL,"$111,200 ",Yes,On Schedule,Will start on 06/01/2019,Will be Completed On 12/31/2022
WV,2018,350019,WV DEPT OF ENVIRONMENTAL PROTECTION,8,Second Creek Karst III,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Agriculture,Implementing a TMDL,"$127,000 ",Yes,On Schedule,Will start on 06/01/2019,Will be Completed On 02/28/2023
WV,2018,350019,WV DEPT OF ENVIRONMENTAL PROTECTION,9,WVCA Statewide NPS Program,No,"NPS Grants Administration
Technical Assistance/Technology Transfer
NPS Monitoring
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
Education/Information
",,NOT APPLICABLE (NA),"$65,000 ",Yes,On Schedule,Will start on 06/01/2019,Will be Completed On 09/30/2023
