"","nutrient_type","variable","value"
"15842","Stream nitrate","feed",-8.3152614790994
"15843","Stream nitrate","feed",-7.68866638766837
"15844","Stream nitrate","feed",-3.76328669261586
"15845","Stream nitrate","feed",-13.7785669334031
"15846","Stream nitrate","feed",-11.047116393602
"15847","Stream nitrate","feed",-12.0905635018623
"15848","Stream nitrate","feed",-5.54798355713834
"15849","Stream nitrate","feed",-8.89279572742818
"15850","Stream nitrate","feed",-9.81261666566911
"15851","Stream nitrate","feed",0.682333459852392
"15852","Stream nitrate","feed",-8.80922654117829
"15853","Stream nitrate","feed",-2.96592301929396
"15854","Stream nitrate","feed",-8.36129748958842
"15855","Stream nitrate","feed",-4.10317799104576
"15856","Stream nitrate","feed",-14.1655749942234
"15857","Stream nitrate","feed",-1.96438498759428
"15858","Stream nitrate","feed",-4.27419460373279
"15859","Stream nitrate","feed",-7.50709998257626
"15860","Stream nitrate","feed",-9.85875024668711
"15861","Stream nitrate","feed",-5.15930205975063
"15862","Stream nitrate","feed",-6.0864792592968
"15863","Stream nitrate","feed",2.50911935659727
"15864","Stream nitrate","feed",-1.34676444114107
"15865","Stream nitrate","feed",-0.474137087112783
"15866","Stream nitrate","feed",-4.54188839726585
"15867","Stream nitrate","feed",-8.17294678786494
"15868","Stream nitrate","feed",-0.625070597513369
"15869","Stream nitrate","feed",-2.65668639825459
"15870","Stream nitrate","feed",-6.57100659164449
"15871","Stream nitrate","feed",-7.44472285920184
"15872","Stream nitrate","feed",-6.43773526639531
"15873","Stream nitrate","feed",-8.46797891279751
"15874","Stream nitrate","feed",-7.61657328563934
"15875","Stream nitrate","feed",-3.93281243102848
"15876","Stream nitrate","feed",-7.97116451655795
"15877","Stream nitrate","feed",-2.28682237292834
"15878","Stream nitrate","feed",-11.5476900783474
"15879","Stream nitrate","feed",-8.32698906176371
"15880","Stream nitrate","feed",-8.63175657668155
"15881","Stream nitrate","feed",-8.98989295874438
"15882","Stream nitrate","feed",0.762800924734636
"15883","Stream nitrate","feed",-3.46650181285652
"15884","Stream nitrate","feed",-7.71936880709537
"15885","Stream nitrate","feed",-1.22482229607432
"15886","Stream nitrate","feed",-0.580687266883062
"15887","Stream nitrate","feed",-14.1639619970143
"15888","Stream nitrate","feed",-3.0813426370865
"15889","Stream nitrate","feed",-2.81414140609629
"15890","Stream nitrate","feed",-3.82225670306213
"15891","Stream nitrate","feed",-8.92593220645091
"15892","Stream nitrate","feed",-5.41722214977444
"15893","Stream nitrate","feed",-8.97555494167933
"15894","Stream nitrate","feed",-0.544951616069651
"15895","Stream nitrate","feed",-7.71905308173717
"15896","Stream nitrate","feed",-3.8987627246732
"15897","Stream nitrate","feed",-5.76040304034892
"15898","Stream nitrate","feed",-13.6232414612748
"15899","Stream nitrate","feed",-4.78610258360273
"15900","Stream nitrate","feed",-11.7226924190617
"15901","Stream nitrate","feed",-2.3288418227828
"15902","Stream nitrate","feed",-4.22644541435857
"15903","Stream nitrate","feed",-1.81501905807937
"15904","Stream nitrate","feed",-5.59995017415507
"15905","Stream nitrate","feed",-7.4858710395766
"15906","Stream nitrate","feed",-7.44241739566903
"15907","Stream nitrate","feed",-3.66927049749192
"15908","Stream nitrate","feed",-3.44343132976284
"15909","Stream nitrate","feed",-3.74920618207337
"15910","Stream nitrate","feed",-6.54313638756618
"15911","Stream nitrate","feed",-5.24438498848701
"15912","Stream nitrate","feed",-9.06656229136373
"15913","Stream nitrate","feed",-5.85678573424627
"15914","Stream nitrate","feed",-3.16240365718128
"15915","Stream nitrate","feed",1.19515898398556
"15916","Stream nitrate","feed",-6.18067721240564
"15917","Stream nitrate","feed",-6.17375510047072
"15918","Stream nitrate","feed",-8.87192910404271
"15919","Stream nitrate","feed",-3.40523731390514
"15920","Stream nitrate","feed",-7.36404231158439
"15921","Stream nitrate","feed",-10.2993299460592
"15922","Stream nitrate","feed",-1.70770370029064
"15923","Stream nitrate","feed",-6.9640041885868
"15924","Stream nitrate","feed",-9.24433512347072
"15925","Stream nitrate","feed",-6.42710649848733
"15926","Stream nitrate","feed",-4.26818873256238
"15927","Stream nitrate","feed",-5.37547993946303
"15928","Stream nitrate","feed",-8.23364112802691
"15929","Stream nitrate","feed",-6.636114964251
"15930","Stream nitrate","feed",0.212711069269224
"15931","Stream nitrate","feed",-8.54754390280389
"15932","Stream nitrate","feed",-10.8916001467904
"15933","Stream nitrate","feed",-7.35577604104987
"15934","Stream nitrate","feed",-5.40852776229241
"15935","Stream nitrate","feed",-7.81610779303147
"15936","Stream nitrate","feed",-12.8110088835495
"15937","Stream nitrate","feed",-10.2530536766427
"15938","Stream nitrate","feed",-4.35744826935246
"15939","Stream nitrate","feed",-2.59168390269042
"15940","Stream nitrate","feed",-6.68560291652399
"15941","Stream nitrate","feed",-4.51008306451958
"15942","Stream nitrate","feed",-7.95272483879158
"15943","Stream nitrate","feed",0.4635046437669
"15944","Stream nitrate","feed",-4.71394696579095
"15945","Stream nitrate","feed",-3.97600762919634
"15946","Stream nitrate","feed",-7.44169866219255
"15947","Stream nitrate","feed",-5.45485751965056
"15948","Stream nitrate","feed",-10.3758759365149
"15949","Stream nitrate","feed",-5.32434044199865
"15950","Stream nitrate","feed",-3.30234231807377
"15951","Stream nitrate","feed",-4.81775209699511
"15952","Stream nitrate","feed",-8.2260732640203
"15953","Stream nitrate","feed",-7.47013087321075
"15954","Stream nitrate","feed",-0.75985931524191
"15955","Stream nitrate","feed",-7.60193049480884
"15956","Stream nitrate","feed",-2.46571450900209
"15957","Stream nitrate","feed",-6.13448694816274
"15958","Stream nitrate","feed",-8.24879199084391
"15959","Stream nitrate","feed",-9.44182621383976
"15960","Stream nitrate","feed",-5.41544006830048
"15961","Stream nitrate","feed",-5.75306554267453
"15962","Stream nitrate","feed",-18.8361125045461
"15963","Stream nitrate","feed",-16.0391347978944
"15964","Stream nitrate","feed",-21.2223877067409
"15965","Stream nitrate","feed",-3.54637520360284
"15966","Stream nitrate","feed",-5.4825995175393
"15967","Stream nitrate","feed",0.378937989995534
"15968","Stream nitrate","feed",-5.71400911618925
"15969","Stream nitrate","feed",-7.18308977993189
"15970","Stream nitrate","feed",-8.63039762676998
"15971","Stream nitrate","feed",-9.12963333117396
"15972","Stream nitrate","feed",-3.31592741998076
"15973","Stream nitrate","feed",-6.46031120755854
"15974","Stream nitrate","feed",-3.8958520548095
"15975","Stream nitrate","feed",-9.69679011986879
"15976","Stream nitrate","feed",-8.27277612118221
"15977","Stream nitrate","feed",-4.77278729786942
"15978","Stream nitrate","feed",-7.68957222065914
"15979","Stream nitrate","feed",-9.97325655856772
"15980","Stream nitrate","feed",-3.13592875220309
"15981","Stream nitrate","feed",0.177834988691876
"15982","Stream nitrate","feed",-10.0112540758485
"15983","Stream nitrate","feed",-4.13917564242635
"15984","Stream nitrate","feed",-12.25301539061
"15985","Stream nitrate","feed",-4.23082489713255
"15986","Stream nitrate","feed",-5.98664887730976
"15987","Stream nitrate","feed",-7.37478107083893
"15988","Stream nitrate","feed",-6.28262407304806
"15989","Stream nitrate","feed",-6.33408163231706
"15990","Stream nitrate","feed",-7.08325003497397
"15991","Stream nitrate","feed",-9.12769694230117
"15992","Stream nitrate","feed",-20.0114533375911
"15993","Stream nitrate","feed",-2.68147230816304
"15994","Stream nitrate","feed",-5.29338134518586
"15995","Stream nitrate","feed",-1.63016818813194
"15996","Stream nitrate","feed",-3.11890668332031
"15997","Stream nitrate","feed",-6.72599788241273
"15998","Stream nitrate","feed",-8.70769321573722
"15999","Stream nitrate","feed",-3.35314982182431
"16000","Stream nitrate","feed",-7.97713985810972
"16001","Stream nitrate","urban",4.95924052277197
"16002","Stream nitrate","urban",5.7154172680823
"16003","Stream nitrate","urban",6.49578236263913
"16004","Stream nitrate","urban",0.980600804195931
"16005","Stream nitrate","urban",3.14913581228366
"16006","Stream nitrate","urban",4.34521597306873
"16007","Stream nitrate","urban",3.74784042181605
"16008","Stream nitrate","urban",1.02623040764206
"16009","Stream nitrate","urban",2.68686618319874
"16010","Stream nitrate","urban",6.15324177744963
"16011","Stream nitrate","urban",6.66525876163447
"16012","Stream nitrate","urban",2.50511368433281
"16013","Stream nitrate","urban",6.31575659939757
"16014","Stream nitrate","urban",-2.87090251381093
"16015","Stream nitrate","urban",1.06258902028354
"16016","Stream nitrate","urban",0.541250238804502
"16017","Stream nitrate","urban",3.48465964938951
"16018","Stream nitrate","urban",-2.37733327443245
"16019","Stream nitrate","urban",-1.27547007331895
"16020","Stream nitrate","urban",1.29633800053998
"16021","Stream nitrate","urban",-1.02106543969065
"16022","Stream nitrate","urban",9.29600021630042
"16023","Stream nitrate","urban",7.08320656987766
"16024","Stream nitrate","urban",4.41682016659157
"16025","Stream nitrate","urban",0.856228929023912
"16026","Stream nitrate","urban",4.37672383012472
"16027","Stream nitrate","urban",4.48642690919368
"16028","Stream nitrate","urban",0.412361498884718
"16029","Stream nitrate","urban",4.30779859202945
"16030","Stream nitrate","urban",9.62798797549926
"16031","Stream nitrate","urban",-0.201992136582068
"16032","Stream nitrate","urban",7.90345885916246
"16033","Stream nitrate","urban",4.19258026316166
"16034","Stream nitrate","urban",2.92733362374923
"16035","Stream nitrate","urban",4.09965778644729
"16036","Stream nitrate","urban",0.268654748876608
"16037","Stream nitrate","urban",7.28563965371697
"16038","Stream nitrate","urban",-3.90185098508058
"16039","Stream nitrate","urban",1.38177464725919
"16040","Stream nitrate","urban",4.12248305130518
"16041","Stream nitrate","urban",2.93828423546778
"16042","Stream nitrate","urban",8.80808167993996
"16043","Stream nitrate","urban",0.936018994490569
"16044","Stream nitrate","urban",-3.69278825531884
"16045","Stream nitrate","urban",-2.48481156902254
"16046","Stream nitrate","urban",4.94033310611005
"16047","Stream nitrate","urban",4.33284682450299
"16048","Stream nitrate","urban",-0.437807046899209
"16049","Stream nitrate","urban",7.69205375535407
"16050","Stream nitrate","urban",-0.156582945489066
"16051","Stream nitrate","urban",1.62333350553043
"16052","Stream nitrate","urban",4.05952736024646
"16053","Stream nitrate","urban",1.21348947333558
"16054","Stream nitrate","urban",2.77723149376834
"16055","Stream nitrate","urban",10.8481219693706
"16056","Stream nitrate","urban",0.73825330305168
"16057","Stream nitrate","urban",5.5476368151885
"16058","Stream nitrate","urban",4.46367817846502
"16059","Stream nitrate","urban",-0.0514988357135868
"16060","Stream nitrate","urban",2.48001668178342
"16061","Stream nitrate","urban",6.09862961992527
"16062","Stream nitrate","urban",6.83785459888422
"16063","Stream nitrate","urban",7.6482080883739
"16064","Stream nitrate","urban",-10.5750611515976
"16065","Stream nitrate","urban",1.30750686733281
"16066","Stream nitrate","urban",1.70164127964892
"16067","Stream nitrate","urban",1.41104132049674
"16068","Stream nitrate","urban",-0.525031775784028
"16069","Stream nitrate","urban",7.5421070276828
"16070","Stream nitrate","urban",3.97596972430016
"16071","Stream nitrate","urban",0.649521473404353
"16072","Stream nitrate","urban",2.70408995304419
"16073","Stream nitrate","urban",2.69963098113557
"16074","Stream nitrate","urban",2.26624660925726
"16075","Stream nitrate","urban",3.49667422806273
"16076","Stream nitrate","urban",2.93994150226416
"16077","Stream nitrate","urban",10.1024257495235
"16078","Stream nitrate","urban",3.20502256615152
"16079","Stream nitrate","urban",3.40185315211298
"16080","Stream nitrate","urban",7.75098614996599
"16081","Stream nitrate","urban",7.5211429767422
"16082","Stream nitrate","urban",2.2075520322234
"16083","Stream nitrate","urban",4.77832951104402
"16084","Stream nitrate","urban",2.45297498511066
"16085","Stream nitrate","urban",7.43539831593349
"16086","Stream nitrate","urban",7.84747821036813
"16087","Stream nitrate","urban",5.29186239517673
"16088","Stream nitrate","urban",0.230101305516815
"16089","Stream nitrate","urban",7.46921363637695
"16090","Stream nitrate","urban",7.95639721703611
"16091","Stream nitrate","urban",4.25525787173714
"16092","Stream nitrate","urban",-5.43363584460897
"16093","Stream nitrate","urban",10.1570444442753
"16094","Stream nitrate","urban",0.971361482448581
"16095","Stream nitrate","urban",5.96449953353536
"16096","Stream nitrate","urban",1.70596877686916
"16097","Stream nitrate","urban",2.1668891311349
"16098","Stream nitrate","urban",6.21114571526717
"16099","Stream nitrate","urban",-0.404215197632104
"16100","Stream nitrate","urban",-5.76962508548954
"16101","Stream nitrate","urban",0.699077961387103
"16102","Stream nitrate","urban",8.91039988910427
"16103","Stream nitrate","urban",1.78771611508243
"16104","Stream nitrate","urban",5.07909829737644
"16105","Stream nitrate","urban",7.31161189326104
"16106","Stream nitrate","urban",-2.36777520252665
"16107","Stream nitrate","urban",6.24160479370514
"16108","Stream nitrate","urban",2.3512512543577
"16109","Stream nitrate","urban",10.1262400545529
"16110","Stream nitrate","urban",7.81512536986176
"16111","Stream nitrate","urban",-0.184878216337706
"16112","Stream nitrate","urban",4.72867433966199
"16113","Stream nitrate","urban",5.41323903809811
"16114","Stream nitrate","urban",-0.00957999441942703
"16115","Stream nitrate","urban",8.97374020837202
"16116","Stream nitrate","urban",2.50660769242615
"16117","Stream nitrate","urban",4.3389127674783
"16118","Stream nitrate","urban",3.0045241632843
"16119","Stream nitrate","urban",5.39564067485109
"16120","Stream nitrate","urban",2.20461786498467
"16121","Stream nitrate","urban",7.11253836808876
"16122","Stream nitrate","urban",-0.673232045921841
"16123","Stream nitrate","urban",-5.75419653390022
"16124","Stream nitrate","urban",0.994375528801788
"16125","Stream nitrate","urban",8.58347898732611
"16126","Stream nitrate","urban",0.994260907641965
"16127","Stream nitrate","urban",0.45793322803392
"16128","Stream nitrate","urban",14.3966257816856
"16129","Stream nitrate","urban",3.65420627759119
"16130","Stream nitrate","urban",-0.911800016026497
"16131","Stream nitrate","urban",-0.127281568530379
"16132","Stream nitrate","urban",7.34485621668821
"16133","Stream nitrate","urban",1.71239912747359
"16134","Stream nitrate","urban",4.75874448253877
"16135","Stream nitrate","urban",2.27417776456844
"16136","Stream nitrate","urban",1.56851372838322
"16137","Stream nitrate","urban",6.53227009021414
"16138","Stream nitrate","urban",-0.294169004443302
"16139","Stream nitrate","urban",8.32510424977652
"16140","Stream nitrate","urban",2.90417807428868
"16141","Stream nitrate","urban",4.22484208540312
"16142","Stream nitrate","urban",6.42997827451603
"16143","Stream nitrate","urban",-10.0162744439373
"16144","Stream nitrate","urban",13.9929108962237
"16145","Stream nitrate","urban",7.87434538127838
"16146","Stream nitrate","urban",0.8469167966542
"16147","Stream nitrate","urban",0.364712461090798
"16148","Stream nitrate","urban",6.35566396491807
"16149","Stream nitrate","urban",2.71756376283995
"16150","Stream nitrate","urban",3.86739779424093
"16151","Stream nitrate","urban",-0.658697753814413
"16152","Stream nitrate","urban",3.01977077758477
"16153","Stream nitrate","urban",5.91481829278096
"16154","Stream nitrate","urban",0.64331916911939
"16155","Stream nitrate","urban",4.75812680791315
"16156","Stream nitrate","urban",0.275369404869622
"16157","Stream nitrate","urban",3.38902967773811
"16158","Stream nitrate","urban",4.57601933520312
"16159","Stream nitrate","urban",1.61584648461847
"16160","Stream nitrate","urban",4.22900004127487
"16161","Stream nitrate","urban",2.72960989229846
"16162","Stream nitrate","urban",1.45468314074723
"16163","Stream nitrate","urban",-1.62377280244723
"16164","Stream nitrate","urban",1.66267692204347
"16165","Stream nitrate","urban",4.28958336137065
"16166","Stream nitrate","urban",3.63014384559306
"16167","Stream nitrate","urban",6.57768959965869
"16168","Stream nitrate","urban",-2.34162984968155
"16169","Stream nitrate","urban",6.80345227840344
"16170","Stream nitrate","urban",3.30079490739994
"16171","Stream nitrate","urban",1.42657077191988
"16172","Stream nitrate","urban",-1.61434753402495
"16173","Stream nitrate","urban",1.5997448325612
"16174","Stream nitrate","urban",6.25084975424989
"16175","Stream nitrate","urban",3.43311427267866
"16176","Stream nitrate","urban",6.2785563645624
"16177","Stream nitrate","urban",13.7446740091001
"16178","Stream nitrate","urban",-0.0865160548047066
"16179","Stream nitrate","urban",-1.10254849041858
"16180","Stream nitrate","urban",5.71604137930053
"16181","Stream nitrate","urban",2.36754740559515
"16182","Stream nitrate","urban",8.81419425927374
"16183","Stream nitrate","urban",-1.761171171454
"16184","Stream nitrate","urban",0.74835550432387
"16185","Stream nitrate","urban",5.24675563319902
"16186","Stream nitrate","urban",-1.30097958523055
"16187","Stream nitrate","urban",-1.00166946195634
"16188","Stream nitrate","urban",11.3294584545216
"16189","Stream nitrate","urban",2.126167830546
"16190","Stream nitrate","urban",5.62747685830616
"16191","Stream nitrate","urban",-5.19861359874186
"16192","Stream nitrate","urban",-1.3246002172022
"16193","Stream nitrate","urban",4.13202127954811
"16194","Stream nitrate","urban",5.9822379167075
"16195","Stream nitrate","urban",3.15300326951728
"16196","Stream nitrate","urban",2.35529007565661
"16197","Stream nitrate","urban",-15.1039716913218
"16198","Stream nitrate","urban",-0.441652789781251
"16199","Stream nitrate","urban",2.47969358038885
"16200","Stream nitrate","urban",4.58894716310465
"16201","Stream nitrate","urban",7.65518638833782
"16202","Stream nitrate","urban",7.13365965302589
"16203","Stream nitrate","urban",7.91146871407904
"16204","Stream nitrate","urban",1.63366394451496
"16205","Stream nitrate","urban",2.99127216945225
"16206","Stream nitrate","urban",2.41627343463413
"16207","Stream nitrate","urban",2.06390769857491
"16208","Stream nitrate","urban",3.18189441291454
"16209","Stream nitrate","urban",-3.28407715243196
"16210","Stream nitrate","urban",3.90293628114062
"16211","Stream nitrate","urban",6.45405261713585
"16212","Stream nitrate","urban",8.1170421625502
"16213","Stream nitrate","urban",2.17408806454461
"16214","Stream nitrate","urban",4.75413967818989
"16215","Stream nitrate","urban",0.830348885949727
"16216","Stream nitrate","urban",8.52029888310907
"16217","Stream nitrate","urban",10.2238752814638
"16218","Stream nitrate","urban",2.13980925131506
"16219","Stream nitrate","urban",0.964066778225405
"16220","Stream nitrate","urban",2.15812031418484
"16221","Stream nitrate","urban",2.46004439787062
"16222","Stream nitrate","urban",4.2693476022889
"16223","Stream nitrate","urban",2.24785732562526
"16224","Stream nitrate","urban",4.56762841983145
"16225","Stream nitrate","urban",2.14528596932801
"16226","Stream nitrate","urban",7.9752766742344
"16227","Stream nitrate","urban",0.649379845918398
"16228","Stream nitrate","urban",7.48316120776654
"16229","Stream nitrate","urban",6.92098553248143
"16230","Stream nitrate","urban",6.37087717025071
"16231","Stream nitrate","urban",5.84686053352396
"16232","Stream nitrate","urban",11.7841088645575
"16233","Stream nitrate","urban",-1.80994760869722
"16234","Stream nitrate","urban",3.19787002721806
"16235","Stream nitrate","urban",0.48963657513222
"16236","Stream nitrate","urban",-1.47446516114436
"16237","Stream nitrate","urban",0.253763921379343
"16238","Stream nitrate","urban",3.96504455845117
"16239","Stream nitrate","urban",-0.0170156406894586
"16240","Stream nitrate","urban",4.69693644073715
"16241","Stream nitrate","urban",5.27842621744423
"16242","Stream nitrate","urban",-0.528141961882095
"16243","Stream nitrate","urban",6.06629665154832
"16244","Stream nitrate","urban",-1.78205065581506
"16245","Stream nitrate","urban",5.72132882607975
"16246","Stream nitrate","urban",-1.4072679224874
"16247","Stream nitrate","urban",4.65978032318878
"16248","Stream nitrate","urban",6.32816970976495
"16249","Stream nitrate","urban",2.41931943938424
"16250","Stream nitrate","urban",8.78934277425781
"16251","Stream nitrate","urban",7.61314531593052
"16252","Stream nitrate","urban",8.02647727619131
"16253","Stream nitrate","urban",5.6367839070772
"16254","Stream nitrate","urban",1.86219961233245
"16255","Stream nitrate","urban",0.457606397620405
"16256","Stream nitrate","urban",7.36466577668273
"16257","Stream nitrate","urban",7.02514103577731
"16258","Stream nitrate","urban",-2.38367411155567
"16259","Stream nitrate","urban",4.74960499264966
"16260","Stream nitrate","urban",7.61899174160812
"16261","Stream nitrate","urban",4.43664934273305
"16262","Stream nitrate","urban",-1.32133276901738
"16263","Stream nitrate","urban",5.80014033786084
"16264","Stream nitrate","urban",2.9974140668553
"16265","Stream nitrate","urban",4.63257630313408
"16266","Stream nitrate","urban",5.0786604734791
"16267","Stream nitrate","urban",3.34974231451134
"16268","Stream nitrate","urban",0.695728979922584
"16269","Stream nitrate","urban",3.51243555905733
"16270","Stream nitrate","urban",-1.96988586680988
"16271","Stream nitrate","urban",6.91506637328016
"16272","Stream nitrate","urban",6.6549401324761
"16273","Stream nitrate","urban",-0.0222764112905138
"16274","Stream nitrate","urban",1.96717285877112
"16275","Stream nitrate","urban",4.64069862740718
"16276","Stream nitrate","urban",9.75795777190612
"16277","Stream nitrate","urban",8.00365568004514
"16278","Stream nitrate","urban",5.83934672745229
"16279","Stream nitrate","urban",2.71902729695199
"16280","Stream nitrate","urban",10.0394451023899
"16281","Stream nitrate","urban",1.89429600564626
"16282","Stream nitrate","urban",3.71371523550358
"16283","Stream nitrate","urban",-0.604054361451485
"16284","Stream nitrate","urban",9.53368381720842
"16285","Stream nitrate","urban",-0.619273579795132
"16286","Stream nitrate","urban",2.97684710993689
"16287","Stream nitrate","urban",-5.72406606113413
"16288","Stream nitrate","urban",0.285203978895904
"16289","Stream nitrate","urban",1.31114449123272
"16290","Stream nitrate","urban",4.21852690312598
"16291","Stream nitrate","urban",4.37767990099694
"16292","Stream nitrate","urban",2.81025358267724
"16293","Stream nitrate","urban",3.72964978497015
"16294","Stream nitrate","urban",8.83198671334716
"16295","Stream nitrate","urban",1.93752925236165
"16296","Stream nitrate","urban",8.35505131475625
"16297","Stream nitrate","urban",1.92143540876158
"16298","Stream nitrate","urban",2.65212654090097
"16299","Stream nitrate","urban",2.33236363990168
"16300","Stream nitrate","urban",0.711462328585857
"16301","Stream nitrate","urban",15.1032006198334
"16302","Stream nitrate","urban",6.46252719015191
"16303","Stream nitrate","urban",3.93214835648801
"16304","Stream nitrate","urban",2.3842301643974
"16305","Stream nitrate","urban",7.37704796574397
"16306","Stream nitrate","urban",8.05202431117932
"16307","Stream nitrate","urban",4.66517207864109
"16308","Stream nitrate","urban",1.87138320890744
"16309","Stream nitrate","urban",3.13839659098215
"16310","Stream nitrate","urban",-6.68374454719696
"16311","Stream nitrate","urban",0.195306965347714
"16312","Stream nitrate","urban",2.82664941869174
"16313","Stream nitrate","urban",8.08028811043778
"16314","Stream nitrate","urban",0.0266652130450478
"16315","Stream nitrate","urban",11.2781709527382
"16316","Stream nitrate","urban",5.27812826246344
"16317","Stream nitrate","urban",11.3760906739037
"16318","Stream nitrate","urban",9.41920049322217
"16319","Stream nitrate","urban",4.84141216423953
"16320","Stream nitrate","urban",-0.239317806956155
"16321","Stream nitrate","urban",6.00528994648833
"16322","Stream nitrate","urban",3.16629225830688
"16323","Stream nitrate","urban",4.24091134112243
"16324","Stream nitrate","urban",-0.387670332833426
"16325","Stream nitrate","urban",1.59153064331758
"16326","Stream nitrate","urban",6.79641373309235
"16327","Stream nitrate","urban",0.464069096496564
"16328","Stream nitrate","urban",0.212320205223
"16329","Stream nitrate","urban",0.748326883065036
"16330","Stream nitrate","urban",7.75070933737266
"16331","Stream nitrate","urban",3.15316836976588
"16332","Stream nitrate","urban",-0.0363077630184154
"16333","Stream nitrate","urban",4.55770027770654
"16334","Stream nitrate","urban",3.70923414497626
"16335","Stream nitrate","urban",2.52950572409318
"16336","Stream nitrate","urban",5.41652305393206
"16337","Stream nitrate","urban",6.34959791348843
"16338","Stream nitrate","urban",6.04730995016755
"16339","Stream nitrate","urban",3.07588180485882
"16340","Stream nitrate","urban",13.336532227983
"16341","Stream nitrate","urban",-4.0301745962344
"16342","Stream nitrate","urban",-3.84467853455433
"16343","Stream nitrate","urban",2.20135487222928
"16344","Stream nitrate","urban",-1.24938750087644
"16345","Stream nitrate","urban",18.880076075866
"16346","Stream nitrate","urban",2.47849545660198
"16347","Stream nitrate","urban",5.51589303418821
"16348","Stream nitrate","urban",-2.60648269790601
"16349","Stream nitrate","urban",10.9493579896749
"16350","Stream nitrate","urban",5.71851073662206
"16351","Stream nitrate","urban",4.18164703001348
"16352","Stream nitrate","urban",1.86249269748494
"16353","Stream nitrate","urban",0.181748254371175
"16354","Stream nitrate","urban",3.02389564196885
"16355","Stream nitrate","urban",3.2547860927608
"16356","Stream nitrate","urban",7.18351747180622
"16357","Stream nitrate","urban",-2.64520934112586
"16358","Stream nitrate","urban",7.87011851611656
"16359","Stream nitrate","urban",-0.645278937037628
"16360","Stream nitrate","urban",1.88163045685534
"16361","Stream nitrate","urban",2.44479329263515
"16362","Stream nitrate","urban",-0.898385237443925
"16363","Stream nitrate","urban",11.9188646797953
"16364","Stream nitrate","urban",-0.103305232461635
"16365","Stream nitrate","urban",9.08219606309781
"16366","Stream nitrate","urban",-5.09553372059407
"16367","Stream nitrate","urban",1.32093367384067
"16368","Stream nitrate","urban",3.6643393588869
"16369","Stream nitrate","urban",1.39513958327994
"16370","Stream nitrate","urban",-0.750681444289995
"16371","Stream nitrate","urban",10.8062382772272
"16372","Stream nitrate","urban",1.68890729566686
"16373","Stream nitrate","urban",16.3800397287893
"16374","Stream nitrate","urban",8.43850806543458
"16375","Stream nitrate","urban",5.01475338272776
"16376","Stream nitrate","urban",2.33669676210453
"16377","Stream nitrate","urban",-3.3498086757585
"16378","Stream nitrate","urban",1.26978853158402
"16379","Stream nitrate","urban",-0.866677873883449
"16380","Stream nitrate","urban",-8.3480374391001
"16381","Stream nitrate","urban",3.25291628130584
"16382","Stream nitrate","urban",-2.6438209770894
"16383","Stream nitrate","urban",2.47548537046863
"16384","Stream nitrate","urban",9.56248824875146
"16385","Stream nitrate","urban",6.24304000561717
"16386","Stream nitrate","urban",5.18427676972897
"16387","Stream nitrate","urban",4.10645224638702
"16388","Stream nitrate","urban",6.06825139506571
"16389","Stream nitrate","urban",2.52407726448024
"16390","Stream nitrate","urban",6.41648747584332
"16391","Stream nitrate","urban",1.49782847854167
"16392","Stream nitrate","urban",6.91283616327005
"16393","Stream nitrate","urban",3.88916086366702
"16394","Stream nitrate","urban",2.32714521750018
"16395","Stream nitrate","urban",9.09394704838107
"16396","Stream nitrate","urban",4.57673686986278
"16397","Stream nitrate","urban",6.80033904704522
"16398","Stream nitrate","urban",10.1870841797308
"16399","Stream nitrate","urban",4.57352676484455
"16400","Stream nitrate","urban",-2.03388993394567
"16401","Stream nitrate","urban",5.68563070497819
"16402","Stream nitrate","urban",3.38772989868995
"16403","Stream nitrate","urban",6.19202790600528
"16404","Stream nitrate","urban",3.76587115261865
"16405","Stream nitrate","urban",2.23048763837522
"16406","Stream nitrate","urban",-0.209910555874936
"16407","Stream nitrate","urban",3.14622213814891
"16408","Stream nitrate","urban",6.96001157302165
"16409","Stream nitrate","urban",6.37585662775906
"16410","Stream nitrate","urban",7.62315947397775
"16411","Stream nitrate","urban",1.76631067306997
"16412","Stream nitrate","urban",1.20350299600284
"16413","Stream nitrate","urban",1.56712309539928
"16414","Stream nitrate","urban",2.45946774982318
"16415","Stream nitrate","urban",1.92833991563864
"16416","Stream nitrate","urban",4.36854958021653
"16417","Stream nitrate","urban",2.02776940059237
"16418","Stream nitrate","urban",2.93195118521196
"16419","Stream nitrate","urban",-4.59118492428408
"16420","Stream nitrate","urban",6.19258625864169
"16421","Stream nitrate","urban",-1.48260685031183
"16422","Stream nitrate","urban",2.17780587678576
"16423","Stream nitrate","urban",-2.73158218435949
"16424","Stream nitrate","urban",4.25906040003225
"16425","Stream nitrate","urban",4.32361254307856
"16426","Stream nitrate","urban",6.59746600481957
"16427","Stream nitrate","urban",2.84426662707632
"16428","Stream nitrate","urban",0.662619791503977
"16429","Stream nitrate","urban",3.37548599234616
"16430","Stream nitrate","urban",7.90869261679114
"16431","Stream nitrate","urban",-0.968072092807922
"16432","Stream nitrate","urban",6.12969416987638
"16433","Stream nitrate","urban",1.19304570534827
"16434","Stream nitrate","urban",6.26584233069794
"16435","Stream nitrate","urban",7.27709196473013
"16436","Stream nitrate","urban",5.01178764854414
"16437","Stream nitrate","urban",10.2180441046224
"16438","Stream nitrate","urban",3.12684955774287
"16439","Stream nitrate","urban",2.82706444760948
