"","policy","nutreint_type","variable","value"
"7834","tmdl","Stream TN","new_value",-58.5863657463376
"7835","319","Stream TN","new_value",0.0179651750019177
"7836","criteria","Stream TN","new_value",-2.12691819765765
"7837","tmdl","Stream TN","new_value",55.4579576833161
"7838","319","Stream TN","new_value",0.00991782002558639
"7839","criteria","Stream TN","new_value",-13.7112584800666
"7840","tmdl","Stream TN","new_value",-37.2417271509039
"7841","319","Stream TN","new_value",-0.0177059206796497
"7842","criteria","Stream TN","new_value",-4.05093205692128
"7843","tmdl","Stream TN","new_value",-35.4418691862125
"7844","319","Stream TN","new_value",-0.0040891333874533
"7845","criteria","Stream TN","new_value",6.7244783389753
"7846","tmdl","Stream TN","new_value",151.067382490792
"7847","319","Stream TN","new_value",0.0176572929222491
"7848","criteria","Stream TN","new_value",-8.72467029911659
"7849","tmdl","Stream TN","new_value",45.2612118740667
"7850","319","Stream TN","new_value",-0.00283796409135269
"7851","criteria","Stream TN","new_value",-1.44125102416867
"7852","tmdl","Stream TN","new_value",-0.40113346614443
"7853","319","Stream TN","new_value",0.0159620384579059
"7854","criteria","Stream TN","new_value",-1.69009249413168
"7855","tmdl","Stream TN","new_value",-10.894475693571
"7856","319","Stream TN","new_value",0.0296716570584719
"7857","criteria","Stream TN","new_value",-19.1411060809047
"7858","tmdl","Stream TN","new_value",-18.0637375592236
"7859","319","Stream TN","new_value",0.0120245944901733
"7860","criteria","Stream TN","new_value",-0.807398305654496
"7861","tmdl","Stream TN","new_value",-103.600538465367
"7862","319","Stream TN","new_value",-0.0107271390448176
"7863","criteria","Stream TN","new_value",0.344538379276324
"7864","tmdl","Stream TN","new_value",-11.7131002124815
"7865","319","Stream TN","new_value",0.00244973579855538
"7866","criteria","Stream TN","new_value",2.12399239075075
"7867","tmdl","Stream TN","new_value",58.0806074307413
"7868","319","Stream TN","new_value",0.00107080102091689
"7869","criteria","Stream TN","new_value",-4.80327820138853
"7870","tmdl","Stream TN","new_value",-20.7610211459619
"7871","319","Stream TN","new_value",0.00370528174058547
"7872","criteria","Stream TN","new_value",-11.3393304883903
"7873","tmdl","Stream TN","new_value",-37.7897856231498
"7874","319","Stream TN","new_value",-0.00631325516120847
"7875","criteria","Stream TN","new_value",-1.82594132082777
"7876","tmdl","Stream TN","new_value",48.6525015885349
"7877","319","Stream TN","new_value",-0.00336549617471024
"7878","criteria","Stream TN","new_value",-4.99026689793061
"7879","tmdl","Stream TN","new_value",-7.55258241111851
"7880","319","Stream TN","new_value",0.012366450241377
"7881","criteria","Stream TN","new_value",-1.62445921587143
"7882","tmdl","Stream TN","new_value",-120.650143325838
"7883","319","Stream TN","new_value",-0.00777495627108368
"7884","criteria","Stream TN","new_value",-2.7572872942052
"7885","tmdl","Stream TN","new_value",-133.567618604039
"7886","319","Stream TN","new_value",-0.00433843085038443
"7887","criteria","Stream TN","new_value",1.44962172928115
"7888","tmdl","Stream TN","new_value",-27.7530364741247
"7889","319","Stream TN","new_value",0.00310759737145785
"7890","criteria","Stream TN","new_value",4.66353047126192
"7891","tmdl","Stream TN","new_value",38.2748178057069
"7892","319","Stream TN","new_value",-0.00881872501268091
"7893","criteria","Stream TN","new_value",-5.23215090589968
"7894","tmdl","Stream TN","new_value",-62.9096214111821
"7895","319","Stream TN","new_value",0.00286863319763928
"7896","criteria","Stream TN","new_value",-4.68917479095597
"7897","tmdl","Stream TN","new_value",-96.9609050114494
"7898","319","Stream TN","new_value",-0.00489243532581619
"7899","criteria","Stream TN","new_value",-8.74948567624314
"7900","tmdl","Stream TN","new_value",-1.52794109995152
"7901","319","Stream TN","new_value",-0.00200432220735584
"7902","criteria","Stream TN","new_value",2.19830976997785
"7903","tmdl","Stream TN","new_value",-144.46134738267
"7904","319","Stream TN","new_value",0.0100380823775133
"7905","criteria","Stream TN","new_value",1.83768627744526
"7906","tmdl","Stream TN","new_value",-156.957646671024
"7907","319","Stream TN","new_value",-0.000893280385596317
"7908","criteria","Stream TN","new_value",2.83093001124216
"7909","tmdl","Stream TN","new_value",-42.3916369730053
"7910","319","Stream TN","new_value",-0.00106385496056856
"7911","criteria","Stream TN","new_value",-4.93828670790694
"7912","tmdl","Stream TN","new_value",7.39072333461744
"7913","319","Stream TN","new_value",0.00512678827978563
"7914","criteria","Stream TN","new_value",-8.55842192198915
"7915","tmdl","Stream TN","new_value",-70.4914289183847
"7916","319","Stream TN","new_value",-0.00103909738347864
"7917","criteria","Stream TN","new_value",5.96175827703248
"7918","tmdl","Stream TN","new_value",-30.3077391440342
"7919","319","Stream TN","new_value",0.00328978051147035
"7920","criteria","Stream TN","new_value",-4.78516655454897
"7921","tmdl","Stream TN","new_value",56.1880198802494
"7922","319","Stream TN","new_value",-0.0015899649004017
"7923","criteria","Stream TN","new_value",1.05932933735386
"7924","tmdl","Stream TN","new_value",-39.1686544882277
"7925","319","Stream TN","new_value",0.00165098653280722
"7926","criteria","Stream TN","new_value",4.25469681307558
"7927","tmdl","Stream TN","new_value",-88.816556350859
"7928","319","Stream TN","new_value",-0.00301329101560565
"7929","criteria","Stream TN","new_value",-4.44445060919914
"7930","tmdl","Stream TN","new_value",-123.286847928814
"7931","319","Stream TN","new_value",0.00295445017033916
"7932","criteria","Stream TN","new_value",-2.03163621514177
"7933","tmdl","Stream TN","new_value",143.712358186114
"7934","319","Stream TN","new_value",-0.0122337712025473
"7935","criteria","Stream TN","new_value",3.9175494444039
"7936","tmdl","Stream TN","new_value",-102.754737202515
"7937","319","Stream TN","new_value",-0.00834251173123498
"7938","criteria","Stream TN","new_value",-11.4428962729611
"7939","tmdl","Stream TN","new_value",-31.9582791646689
"7940","319","Stream TN","new_value",-0.00333694660416117
"7941","criteria","Stream TN","new_value",4.29378048416174
"7942","tmdl","Stream TN","new_value",-33.8551016000443
"7943","319","Stream TN","new_value",0.00127724816595979
"7944","criteria","Stream TN","new_value",-1.94226226340869
"7945","tmdl","Stream TN","new_value",143.67851056223
"7946","319","Stream TN","new_value",0.0178075215686008
"7947","criteria","Stream TN","new_value",0.317105267529894
"7948","tmdl","Stream TN","new_value",-44.1551204618429
"7949","319","Stream TN","new_value",0.00786425521341896
"7950","criteria","Stream TN","new_value",-3.89058175294173
"7951","tmdl","Stream TN","new_value",0.489690391965674
"7952","319","Stream TN","new_value",0.0034955499351716
"7953","criteria","Stream TN","new_value",0.425647212865031
"7954","tmdl","Stream TN","new_value",60.9300282695059
"7955","319","Stream TN","new_value",-0.00192286668884074
"7956","criteria","Stream TN","new_value",-0.640956861432044
"7957","tmdl","Stream TN","new_value",-81.7334045667519
"7958","319","Stream TN","new_value",0.00544870391099066
"7959","criteria","Stream TN","new_value",0.0668166845884843
"7960","tmdl","Stream TN","new_value",24.5900842611694
"7961","319","Stream TN","new_value",-0.0083982277926074
"7962","criteria","Stream TN","new_value",-3.65475030189218
"7963","tmdl","Stream TN","new_value",55.5869024382242
"7964","319","Stream TN","new_value",-0.00685519931561248
"7965","criteria","Stream TN","new_value",-2.43185139750685
"7966","tmdl","Stream TN","new_value",-17.0629120780993
"7967","319","Stream TN","new_value",0.00426734634545329
"7968","criteria","Stream TN","new_value",-3.05490109560638
"7969","tmdl","Stream TN","new_value",34.8175206202891
"7970","319","Stream TN","new_value",0.000981623295674133
"7971","criteria","Stream TN","new_value",-3.2921165977444
"7972","tmdl","Stream TN","new_value",60.298110167401
"7973","319","Stream TN","new_value",-0.001170632076369
"7974","criteria","Stream TN","new_value",-6.58854700208411
"7975","tmdl","Stream TN","new_value",-35.3075909113693
"7976","319","Stream TN","new_value",0.00073680900453461
"7977","criteria","Stream TN","new_value",1.49108268913501
"7978","tmdl","Stream TN","new_value",-26.8009368353434
"7979","319","Stream TN","new_value",0.00550173228208395
"7980","criteria","Stream TN","new_value",-2.50059634011399
"7981","tmdl","Stream TN","new_value",-81.1136309352579
"7982","319","Stream TN","new_value",0.00370227765786857
"7983","criteria","Stream TN","new_value",-1.12484905533752
"7984","tmdl","Stream TN","new_value",-76.5210430462435
"7985","319","Stream TN","new_value",-0.00472869733204701
"7986","criteria","Stream TN","new_value",-4.60802405766746
"7987","tmdl","Stream TN","new_value",19.6383826884461
"7988","319","Stream TN","new_value",0.00398572332684997
"7989","criteria","Stream TN","new_value",-1.27951612863534
"7990","tmdl","Stream TN","new_value",-92.1377831721113
"7991","319","Stream TN","new_value",0.0153640333465073
"7992","criteria","Stream TN","new_value",1.25565164555222
"7993","tmdl","Stream TN","new_value",-25.4881202126733
"7994","319","Stream TN","new_value",0.0110050769748934
"7995","criteria","Stream TN","new_value",-11.3241812918435
"7996","tmdl","Stream TN","new_value",75.6491533814134
"7997","319","Stream TN","new_value",0.00455264481162657
"7998","criteria","Stream TN","new_value",-3.4847617470265
"7999","tmdl","Stream TN","new_value",-147.865928392654
"8000","319","Stream TN","new_value",0.0012946267806265
"8001","criteria","Stream TN","new_value",-1.59771083655314
"8002","tmdl","Stream TN","new_value",23.9017284567326
"8003","319","Stream TN","new_value",0.00942576646145925
"8004","criteria","Stream TN","new_value",3.66066010361482
"8005","tmdl","Stream TN","new_value",-184.287111593069
"8006","319","Stream TN","new_value",0.00812755342504248
"8007","criteria","Stream TN","new_value",9.90825003526108
"8008","tmdl","Stream TN","new_value",296.671170075011
"8009","319","Stream TN","new_value",-0.00187068009166217
"8010","criteria","Stream TN","new_value",13.2426175189244
"8011","tmdl","Stream TN","new_value",-22.0321455114102
"8012","319","Stream TN","new_value",0.00109628307563038
"8013","criteria","Stream TN","new_value",1.2306048600592
"8014","tmdl","Stream TN","new_value",-85.0885871843486
"8015","319","Stream TN","new_value",0.00354488690340629
"8016","criteria","Stream TN","new_value",4.48574811029249
"8017","tmdl","Stream TN","new_value",-156.026276686366
"8018","319","Stream TN","new_value",0.00147165300226252
"8019","criteria","Stream TN","new_value",-2.18085013400619
"8020","tmdl","Stream TN","new_value",-77.3910408773869
"8021","319","Stream TN","new_value",-0.00902026181020277
"8022","criteria","Stream TN","new_value",6.50323518961051
"8023","tmdl","Stream TN","new_value",-117.922942571135
"8024","319","Stream TN","new_value",-0.00745878375672756
"8025","criteria","Stream TN","new_value",-0.489903031752697
"8026","tmdl","Stream TN","new_value",140.2304785442
"8027","319","Stream TN","new_value",0.00753325389298536
"8028","criteria","Stream TN","new_value",1.96101101800223
"8029","tmdl","Stream TN","new_value",-48.0339778865966
"8030","319","Stream TN","new_value",-0.00134124395649269
"8031","criteria","Stream TN","new_value",3.3877455115697
"8032","tmdl","Stream TN","new_value",25.2537857741391
"8033","319","Stream TN","new_value",0.00478341719666265
"8034","criteria","Stream TN","new_value",10.3878180954674
"8035","tmdl","Stream TN","new_value",-5.645569442766
"8036","319","Stream TN","new_value",-0.000178848012679362
"8037","criteria","Stream TN","new_value",-4.97817906612298
"8038","tmdl","Stream TN","new_value",27.7422118773835
"8039","319","Stream TN","new_value",0.000153605630367717
"8040","criteria","Stream TN","new_value",1.82084556650028
"8041","tmdl","Stream TN","new_value",-69.0286221272027
"8042","319","Stream TN","new_value",0.00315350819079419
"8043","criteria","Stream TN","new_value",0.780406523507408
"8044","tmdl","Stream TN","new_value",-83.7646446475302
"8045","319","Stream TN","new_value",0.00407765817640635
"8046","criteria","Stream TN","new_value",-10.7834333984458
"8047","tmdl","Stream TN","new_value",90.386233663173
"8048","319","Stream TN","new_value",-0.00771046466088979
"8049","criteria","Stream TN","new_value",-3.48250961553343
"8050","tmdl","Stream TN","new_value",105.303943144777
"8051","319","Stream TN","new_value",0.00410086608727851
"8052","criteria","Stream TN","new_value",-1.30182988413137
"8053","tmdl","Stream TN","new_value",11.0419170994875
"8054","319","Stream TN","new_value",0.00344941133324982
"8055","criteria","Stream TN","new_value",0.122900720011106
"8056","tmdl","Stream TN","new_value",10.3402770672762
"8057","319","Stream TN","new_value",0.00597481696380703
"8058","criteria","Stream TN","new_value",9.31768929334905
"8059","tmdl","Stream TN","new_value",-117.717956837332
"8060","319","Stream TN","new_value",0.00400327976973227
"8061","criteria","Stream TN","new_value",0.174084457634801
"8062","tmdl","Stream TN","new_value",-108.422289434034
"8063","319","Stream TN","new_value",0.0117882317435703
"8064","criteria","Stream TN","new_value",1.15759546052197
"8065","tmdl","Stream TN","new_value",25.717167605176
"8066","319","Stream TN","new_value",0.00488556347902308
"8067","criteria","Stream TN","new_value",-11.0477578560789
"8068","tmdl","Stream TN","new_value",64.5639753917075
"8069","319","Stream TN","new_value",-0.00640016604297807
"8070","criteria","Stream TN","new_value",-5.75423181658167
"8071","tmdl","Stream TN","new_value",-85.6076728717246
"8072","319","Stream TN","new_value",-0.0115540637933356
"8073","criteria","Stream TN","new_value",2.30784158999979
"8074","tmdl","Stream TN","new_value",42.6865253839998
"8075","319","Stream TN","new_value",0.0115314211948619
"8076","criteria","Stream TN","new_value",9.59849143802485
"8077","tmdl","Stream TN","new_value",148.861604871638
"8078","319","Stream TN","new_value",-0.0150840574681605
"8079","criteria","Stream TN","new_value",-16.9296573116793
"8080","tmdl","Stream TN","new_value",-112.429734993875
"8081","319","Stream TN","new_value",-0.00671167498838599
"8082","criteria","Stream TN","new_value",-18.7152248022385
"8083","tmdl","Stream TN","new_value",-119.412574928568
"8084","319","Stream TN","new_value",0.0050324512834841
"8085","criteria","Stream TN","new_value",0.13038317781085
"8086","tmdl","Stream TN","new_value",-46.4093957405106
"8087","319","Stream TN","new_value",0.0011979706893105
"8088","criteria","Stream TN","new_value",-1.74016934831747
"8089","tmdl","Stream TN","new_value",-67.4623087665649
