"","policy","nutrient_type","variable","value"
"10539","criteria","Stream TP","new_coef",-3.38189161166911
"10540","tmdl","Stream TP","new_coef",-1.69985229507004
"10541","319","Stream TP","new_coef",-1.259944572641
"10542","criteria","Stream TP","new_coef",-1.55949960723414
"10543","tmdl","Stream TP","new_coef",-2.69411607439629
"10544","319","Stream TP","new_coef",-0.392099350493698
"10545","criteria","Stream TP","new_coef",-1.94017418127972
"10546","tmdl","Stream TP","new_coef",-1.12204523849093
"10547","319","Stream TP","new_coef",-0.888299238189765
"10548","criteria","Stream TP","new_coef",-3.01324892930223
"10549","tmdl","Stream TP","new_coef",-3.91203419759359
"10550","319","Stream TP","new_coef",-1.56594706098645
"10551","criteria","Stream TP","new_coef",1.07043110015084
"10552","tmdl","Stream TP","new_coef",-2.56002128155295
"10553","319","Stream TP","new_coef",-1.87943664107788
"10554","criteria","Stream TP","new_coef",-3.49816920213546
"10555","tmdl","Stream TP","new_coef",-1.22816223486758
"10556","319","Stream TP","new_coef",0.00768388220341598
"10557","criteria","Stream TP","new_coef",-2.01976795569587
"10558","tmdl","Stream TP","new_coef",-1.4749531837191
"10559","319","Stream TP","new_coef",-1.84248916931493
"10560","criteria","Stream TP","new_coef",-1.55507486762123
"10561","tmdl","Stream TP","new_coef",-2.31929914841295
"10562","319","Stream TP","new_coef",2.12533530013006
"10563","criteria","Stream TP","new_coef",0.580595789245978
"10564","tmdl","Stream TP","new_coef",-2.23400997324272
"10565","319","Stream TP","new_coef",-1.36555585138722
"10566","criteria","Stream TP","new_coef",-1.41524282566365
"10567","tmdl","Stream TP","new_coef",-1.806516428835
"10568","319","Stream TP","new_coef",-2.34905226272926
"10569","criteria","Stream TP","new_coef",0.60944598578482
"10570","tmdl","Stream TP","new_coef",-2.00032193107262
"10571","319","Stream TP","new_coef",-0.367577773622735
"10572","criteria","Stream TP","new_coef",-2.28678739427724
"10573","tmdl","Stream TP","new_coef",-4.31321922165105
"10574","319","Stream TP","new_coef",-3.12081249254153
"10575","criteria","Stream TP","new_coef",-3.12146568782263
"10576","tmdl","Stream TP","new_coef",-1.81407397601999
"10577","319","Stream TP","new_coef",-6.02750971519033
"10578","criteria","Stream TP","new_coef",-0.864775941962867
"10579","tmdl","Stream TP","new_coef",-0.877421310132535
"10580","319","Stream TP","new_coef",-0.534470732795258
"10581","criteria","Stream TP","new_coef",-1.7463915920505
"10582","tmdl","Stream TP","new_coef",-0.362903110654996
"10583","319","Stream TP","new_coef",-3.95452524753925
"10584","criteria","Stream TP","new_coef",-1.83649078527311
"10585","tmdl","Stream TP","new_coef",1.24139345733327
"10586","319","Stream TP","new_coef",-1.26585908311053
"10587","criteria","Stream TP","new_coef",-2.70669152973705
"10588","tmdl","Stream TP","new_coef",-2.23017887389328
"10589","319","Stream TP","new_coef",-1.68930252128424
"10590","criteria","Stream TP","new_coef",-1.80385223040063
"10591","tmdl","Stream TP","new_coef",-0.646092302518925
"10592","319","Stream TP","new_coef",1.76060508641278
"10593","criteria","Stream TP","new_coef",-2.64171944392054
"10594","tmdl","Stream TP","new_coef",-2.66012024708021
"10595","319","Stream TP","new_coef",-1.50636184814696
"10596","criteria","Stream TP","new_coef",-0.37890574693855
"10597","tmdl","Stream TP","new_coef",-3.25152993613442
"10598","319","Stream TP","new_coef",-2.89852418748127
"10599","criteria","Stream TP","new_coef",-0.738768488751578
"10600","tmdl","Stream TP","new_coef",-3.13790818302946
"10601","319","Stream TP","new_coef",-2.56447580974692
"10602","criteria","Stream TP","new_coef",-0.425934956163186
"10603","tmdl","Stream TP","new_coef",-2.56655769464974
"10604","319","Stream TP","new_coef",-0.116943029926901
"10605","criteria","Stream TP","new_coef",-0.127748834877664
"10606","tmdl","Stream TP","new_coef",-0.33366451621583
"10607","319","Stream TP","new_coef",1.09110041752061
"10608","criteria","Stream TP","new_coef",-2.37192350069201
"10609","tmdl","Stream TP","new_coef",2.53628190823404
"10610","319","Stream TP","new_coef",1.42588974845117
"10611","criteria","Stream TP","new_coef",-2.93800840838958
"10612","tmdl","Stream TP","new_coef",-0.840125827221046
"10613","319","Stream TP","new_coef",0.323481092696636
"10614","criteria","Stream TP","new_coef",-0.36252069657584
"10615","tmdl","Stream TP","new_coef",-0.324231876953483
"10616","319","Stream TP","new_coef",-0.528882898630533
"10617","criteria","Stream TP","new_coef",-0.932256702569082
"10618","tmdl","Stream TP","new_coef",-1.67822289135951
"10619","319","Stream TP","new_coef",0.0921194510056513
"10620","criteria","Stream TP","new_coef",0.181170702793688
"10621","tmdl","Stream TP","new_coef",0.800652057419989
"10622","319","Stream TP","new_coef",-2.02465137721701
"10623","criteria","Stream TP","new_coef",-0.0412339130380979
"10624","tmdl","Stream TP","new_coef",0.35122160955161
"10625","319","Stream TP","new_coef",-0.665855390187961
"10626","criteria","Stream TP","new_coef",-2.11447099191574
"10627","tmdl","Stream TP","new_coef",0.837701013668807
"10628","319","Stream TP","new_coef",-2.61184985043161
"10629","criteria","Stream TP","new_coef",-1.50883319863147
"10630","tmdl","Stream TP","new_coef",-0.543949227893453
"10631","319","Stream TP","new_coef",-0.508437527740937
"10632","criteria","Stream TP","new_coef",-1.05090392722302
"10633","tmdl","Stream TP","new_coef",-3.99486206876803
"10634","319","Stream TP","new_coef",-2.41328498395632
"10635","criteria","Stream TP","new_coef",-2.50280785954228
"10636","tmdl","Stream TP","new_coef",-0.356080348989049
"10637","319","Stream TP","new_coef",-1.33022558140067
"10638","criteria","Stream TP","new_coef",-1.49843704219228
"10639","tmdl","Stream TP","new_coef",-3.49564621865825
"10640","319","Stream TP","new_coef",-1.25819558667296
"10641","criteria","Stream TP","new_coef",2.75865895487226
"10642","tmdl","Stream TP","new_coef",-1.46186178671947
"10643","319","Stream TP","new_coef",-2.35059223571663
"10644","criteria","Stream TP","new_coef",0.196369892183152
"10645","tmdl","Stream TP","new_coef",-3.27726293300092
"10646","319","Stream TP","new_coef",1.46270288317589
"10647","criteria","Stream TP","new_coef",-0.379128831249865
"10648","tmdl","Stream TP","new_coef",-2.22561127185192
"10649","319","Stream TP","new_coef",-2.36190015784273
"10650","criteria","Stream TP","new_coef",-2.31903987177023
"10651","tmdl","Stream TP","new_coef",-5.16131494452677
"10652","319","Stream TP","new_coef",0.78665767998784
"10653","criteria","Stream TP","new_coef",-0.321388840206117
"10654","tmdl","Stream TP","new_coef",-2.71931756890342
"10655","319","Stream TP","new_coef",0.124688182585053
"10656","criteria","Stream TP","new_coef",-2.69116547382622
"10657","tmdl","Stream TP","new_coef",-0.813192391479839
"10658","319","Stream TP","new_coef",-0.725795667200102
"10659","criteria","Stream TP","new_coef",-0.788101116686233
"10660","tmdl","Stream TP","new_coef",-3.59736431840093
"10661","319","Stream TP","new_coef",-3.54998544802028
"10662","criteria","Stream TP","new_coef",1.2411761891336
"10663","tmdl","Stream TP","new_coef",-2.55647710732203
"10664","319","Stream TP","new_coef",-2.03624543828747
"10665","criteria","Stream TP","new_coef",-3.04912164511515
"10666","tmdl","Stream TP","new_coef",0.298985096671837
"10667","319","Stream TP","new_coef",-0.825341957632122
"10668","criteria","Stream TP","new_coef",-2.20496851639064
"10669","tmdl","Stream TP","new_coef",-2.35746554090555
"10670","319","Stream TP","new_coef",-0.0647041785491675
"10671","criteria","Stream TP","new_coef",-1.21821324051927
"10672","tmdl","Stream TP","new_coef",1.86654049172564
"10673","319","Stream TP","new_coef",-2.21357440305258
"10674","criteria","Stream TP","new_coef",-2.02603529396457
"10675","tmdl","Stream TP","new_coef",-3.5270861729866
"10676","319","Stream TP","new_coef",-0.591256946920344
"10677","criteria","Stream TP","new_coef",-0.618381054603216
"10678","tmdl","Stream TP","new_coef",-4.1626143143275
"10679","319","Stream TP","new_coef",-0.439792221143
"10680","criteria","Stream TP","new_coef",-1.11002551312934
"10681","tmdl","Stream TP","new_coef",-0.420042408697352
"10682","319","Stream TP","new_coef",-0.789044778292005
"10683","criteria","Stream TP","new_coef",-2.07230698835262
"10684","tmdl","Stream TP","new_coef",-3.12874074468401
"10685","319","Stream TP","new_coef",-0.193790022707123
"10686","criteria","Stream TP","new_coef",0.612926058427341
"10687","tmdl","Stream TP","new_coef",-3.09139646129105
"10688","319","Stream TP","new_coef",-2.72645743752809
"10689","criteria","Stream TP","new_coef",-4.55300843407711
"10690","tmdl","Stream TP","new_coef",-1.58607445912373
"10691","319","Stream TP","new_coef",-2.02093944249873
"10692","criteria","Stream TP","new_coef",-0.348728897563913
"10693","tmdl","Stream TP","new_coef",-4.15237775662965
"10694","319","Stream TP","new_coef",-2.42731351243412
"10695","criteria","Stream TP","new_coef",-0.950722562356063
"10696","tmdl","Stream TP","new_coef",-1.76515158590295
"10697","319","Stream TP","new_coef",0.89104723937144
"10698","criteria","Stream TP","new_coef",-0.0479464267121387
"10699","tmdl","Stream TP","new_coef",-2.14564992289799
"10700","319","Stream TP","new_coef",0.791347711170058
"10701","criteria","Stream TP","new_coef",-2.02279472272511
"10702","tmdl","Stream TP","new_coef",-1.08139505063139
"10703","319","Stream TP","new_coef",1.25142108579157
"10704","criteria","Stream TP","new_coef",-2.55968935997145
"10705","tmdl","Stream TP","new_coef",0.172308354004957
"10706","319","Stream TP","new_coef",-1.62877543495491
"10707","criteria","Stream TP","new_coef",-2.49336913287656
"10708","tmdl","Stream TP","new_coef",-2.44234714895939
"10709","319","Stream TP","new_coef",-2.09785667999456
"10710","criteria","Stream TP","new_coef",-0.627903660067937
"10711","tmdl","Stream TP","new_coef",1.32611596023036
"10712","319","Stream TP","new_coef",0.0504444414558011
"10713","criteria","Stream TP","new_coef",-2.34418279275237
"10714","tmdl","Stream TP","new_coef",-0.475495856859236
"10715","319","Stream TP","new_coef",-1.53855097897469
"10716","criteria","Stream TP","new_coef",-2.07026087559783
"10717","tmdl","Stream TP","new_coef",-1.22361193597172
"10718","319","Stream TP","new_coef",3.16831013392386
"10719","criteria","Stream TP","new_coef",-4.19124308172391
"10720","tmdl","Stream TP","new_coef",1.33637538520118
"10721","319","Stream TP","new_coef",-2.7631828782513
"10722","criteria","Stream TP","new_coef",0.822150099557505
"10723","tmdl","Stream TP","new_coef",-1.04499615113818
"10724","319","Stream TP","new_coef",-3.76685981214203
"10725","criteria","Stream TP","new_coef",0.394926593459072
"10726","tmdl","Stream TP","new_coef",-1.96592772714378
"10727","319","Stream TP","new_coef",-2.03416828426277
"10728","criteria","Stream TP","new_coef",-4.82652151088071
"10729","tmdl","Stream TP","new_coef",-0.772210519733262
"10730","319","Stream TP","new_coef",-2.172008978181
"10731","criteria","Stream TP","new_coef",-2.36667985280924
"10732","tmdl","Stream TP","new_coef",1.92009504511047
"10733","319","Stream TP","new_coef",-2.62633259889724
"10734","criteria","Stream TP","new_coef",-2.44744593288364
"10735","tmdl","Stream TP","new_coef",-2.53530989853405
"10736","319","Stream TP","new_coef",-2.40668983797054
"10737","criteria","Stream TP","new_coef",-0.287403990204722
"10738","tmdl","Stream TP","new_coef",-2.47238796792644
"10739","319","Stream TP","new_coef",-3.51090024616262
"10740","criteria","Stream TP","new_coef",3.00529062728626
"10741","tmdl","Stream TP","new_coef",-1.10960844550091
"10742","319","Stream TP","new_coef",-0.775961277589409
"10743","criteria","Stream TP","new_coef",-0.29513729767972
"10744","tmdl","Stream TP","new_coef",-2.10549986554185
"10745","319","Stream TP","new_coef",0.684882833486333
"10746","criteria","Stream TP","new_coef",-0.257138101724811
"10747","tmdl","Stream TP","new_coef",-4.03127082324625
"10748","319","Stream TP","new_coef",-2.72461630387791
"10749","criteria","Stream TP","new_coef",-1.38034783950487
"10750","tmdl","Stream TP","new_coef",-5.809748026226
"10751","319","Stream TP","new_coef",-0.802747710954738
"10752","criteria","Stream TP","new_coef",-1.71777165938008
"10753","tmdl","Stream TP","new_coef",1.15334176523524
"10754","319","Stream TP","new_coef",-2.22564214878696
"10755","criteria","Stream TP","new_coef",-3.77392381351549
"10756","tmdl","Stream TP","new_coef",-2.59124509518441
"10757","319","Stream TP","new_coef",0.555459688574835
"10758","criteria","Stream TP","new_coef",0.43985135989852
"10759","tmdl","Stream TP","new_coef",0.983815953964803
"10760","319","Stream TP","new_coef",-1.69934131418315
"10761","criteria","Stream TP","new_coef",-0.987723077457332
"10762","tmdl","Stream TP","new_coef",0.675690486345043
"10763","319","Stream TP","new_coef",-1.59496374938296
"10764","criteria","Stream TP","new_coef",-2.07931918343625
"10765","tmdl","Stream TP","new_coef",-1.18328815219609
"10766","319","Stream TP","new_coef",-1.56512087015205
"10767","criteria","Stream TP","new_coef",-0.761143182690621
"10768","tmdl","Stream TP","new_coef",-3.9625476646825
"10769","319","Stream TP","new_coef",-1.12383775176884
"10770","criteria","Stream TP","new_coef",-4.34281992605801
"10771","tmdl","Stream TP","new_coef",2.0491568676886
"10772","319","Stream TP","new_coef",0.205321482297604
"10773","criteria","Stream TP","new_coef",0.743445624532119
"10774","tmdl","Stream TP","new_coef",0.429175863717951
"10775","319","Stream TP","new_coef",-0.20617812400798
"10776","criteria","Stream TP","new_coef",-2.32532096649485
"10777","tmdl","Stream TP","new_coef",-2.16627553289551
"10778","319","Stream TP","new_coef",-1.47065834020419
"10779","criteria","Stream TP","new_coef",-1.67412311788019
"10780","tmdl","Stream TP","new_coef",-2.43601372854819
"10781","319","Stream TP","new_coef",2.57913553877787
"10782","criteria","Stream TP","new_coef",2.14334769868343
"10783","tmdl","Stream TP","new_coef",-1.43821236684423
"10784","319","Stream TP","new_coef",-0.146129805673971
"10785","criteria","Stream TP","new_coef",-1.61739396808209
"10786","tmdl","Stream TP","new_coef",-1.56023801937394
"10787","319","Stream TP","new_coef",-1.18411607822996
"10788","criteria","Stream TP","new_coef",1.92233555680664
"10789","tmdl","Stream TP","new_coef",-0.37458212893536
"10790","319","Stream TP","new_coef",0.992634447933557
"10791","criteria","Stream TP","new_coef",0.591115722016615
"10792","tmdl","Stream TP","new_coef",-0.720053308903086
"10793","319","Stream TP","new_coef",-0.0517039045517547
"10794","criteria","Stream TP","new_coef",1.28789059369857
"10795","tmdl","Stream TP","new_coef",-0.505366899375656
"10796","319","Stream TP","new_coef",0.848461247234474
"10797","criteria","Stream TP","new_coef",1.94491972168226
"10798","tmdl","Stream TP","new_coef",-1.06897953185639
"10799","319","Stream TP","new_coef",-0.203766694291368
"10800","criteria","Stream TP","new_coef",-1.1967516754106
"10801","tmdl","Stream TP","new_coef",1.10377442500729
"10802","319","Stream TP","new_coef",-1.74178486979585
"10803","criteria","Stream TP","new_coef",-3.51381077709379
"10804","tmdl","Stream TP","new_coef",-1.08551271126488
"10805","319","Stream TP","new_coef",-2.98662550625079
"10806","criteria","Stream TP","new_coef",-0.0341341305915783
"10807","tmdl","Stream TP","new_coef",-1.72905200204221
"10808","319","Stream TP","new_coef",-2.42722670561696
"10809","criteria","Stream TP","new_coef",-0.322014793530924
"10810","tmdl","Stream TP","new_coef",-0.490891083461734
"10811","319","Stream TP","new_coef",-0.0238371954538162
"10812","criteria","Stream TP","new_coef",-2.1909608214143
"10813","tmdl","Stream TP","new_coef",-0.463111492091416
"10814","319","Stream TP","new_coef",-2.45481620240425
"10815","criteria","Stream TP","new_coef",-0.784954642094047
"10816","tmdl","Stream TP","new_coef",-2.28969704806107
"10817","319","Stream TP","new_coef",0.774140808565358
"10818","criteria","Stream TP","new_coef",-0.720717469105611
